model,label,r2,mse,rmse,mae,seed
lightgbm__hver,Flexural strength,0.6294018695241543,9.98018907658901,3.1591437252187515,2.652437531216902,40
hist_gbr__hver,Flexural strength,0.608408906683149,10.545528513574368,3.2473879524279767,2.695143313145185,40
xgboost__hver,Flexural strength,0.44287265453908964,15.003411485909822,3.873423742105919,3.2282920510638293,40
hmlasso__hver,Flexural strength,-13.729705384513606,396.6702276429274,19.91658172586168,19.23157843080687,40
sst_xgb__hver,Flexural strength,0.5307643379967745,12.636492856177076,3.554784502072816,2.64204081436913,40
erc_xgb__hver,Flexural strength,0.667111379881999,8.964673852932451,2.994106519970933,2.4911274741538016,40
lightgbm__hmc_vae,Flexural strength,0.6064593556559339,10.59802982501132,3.255461537940714,2.750257239005813,40
hist_gbr__hmc_vae,Flexural strength,0.5409867893542807,12.361202753544475,3.515850217734606,2.894086422575054,40
xgboost__hmc_vae,Flexural strength,0.6746784154927072,8.760893963251995,2.9598807346330687,2.5154897412765957,40
hmlasso__hmc_vae,Flexural strength,-13.724431524825372,396.5282028658882,19.91301591587493,19.22801562398258,40
sst_xgb__hmc_vae,Flexural strength,0.6902956385588135,8.340322928932743,2.887961725669636,2.29082321547384,40
erc_xgb__hmc_vae,Flexural strength,0.7002624754611741,8.071916510763918,2.8411118441138354,2.374032882025276,40
lightgbm__hh_vaem,Flexural strength,0.6067200138505588,10.591010312896191,3.2543832461614275,2.7388064610709044,40
hist_gbr__hh_vaem,Flexural strength,0.5668745045102951,11.664047882077195,3.4152668829942403,2.8395222791109114,40
xgboost__hh_vaem,Flexural strength,0.5310071036990996,12.629955187982677,3.5538648241010344,2.954276108510639,40
hmlasso__hh_vaem,Flexural strength,-13.749858556023181,397.2129515414539,19.930201994497043,19.244957271117954,40
sst_xgb__hh_vaem,Flexural strength,0.4917171484660676,13.68803171290442,3.699734005696142,2.9219601704404394,40
erc_xgb__hh_vaem,Flexural strength,0.6627048158984423,9.083342400119978,3.0138583908538203,2.5635778302303054,40
lightgbm__gtmcc,Flexural strength,0.6457891754925811,9.538879748312532,3.088507689534305,2.562642354481393,40
hist_gbr__gtmcc,Flexural strength,0.5840848211344004,11.200574918098685,3.3467259998539896,2.8367828776590414,40
xgboost__gtmcc,Flexural strength,0.5889843755662607,11.068630162850678,3.326955088793757,2.7715045906382976,40
hmlasso__gtmcc,Flexural strength,-15.447231272110145,442.92311370077283,21.04573861143326,20.479288640968022,40
sst_xgb__gtmcc,Flexural strength,0.40636241630801007,15.986630371309007,3.9983284471525105,3.4196461042894986,40
erc_xgb__gtmcc,Flexural strength,0.6246294433127764,10.108710275232038,3.1794198016669704,2.618275811986162,40
