Si,Fe,Cu,Mn,Mg,Cr,Ni,Zn,Ga,V,Ti,Zr,Bi,Pb,Li,B,Sc,Be,S_A_Temp,Ageing_Temp,Ageing_Time,Air,Furnace,Water,6% Work Hardening,7% Work Hardening,Compression,Cryrolling,HT Work Hardening,Rolling,Stretch,Work Hardening Level 1,Work Hardening Level 2,Work Hardening Level 4,Work Hardening Level 6,Work Hardening Level 8,Work hardening,none_strain,Artificial,Natural,Overageing,none_age,Partial Annealed,Stablized,none_treat,Drawn,Extruded,Forged,Rolled,Thixoformed,unspecified_man,Tube,Wire,Sheet,Bar,unspecified_prod,Plate,Foil,Rod,Die Forging,Ring,Forging,Ingot,Fin Stock,YTS
0.3,0.4,0.1,0.25,2.8,0.2,0,4,0,0,0.1,0,0,0,0,0,0,0,480,120,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,380
0.3,0.4,0.1,0.25,2.8,0.2,0,4,0,0,0.1,0,0,0,0,0,0,0,480,120,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330
0.3,0.4,0.1,0.25,2.8,0.2,0,4,0,0,0.1,0,0,0,0,0,0,0,362.5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103
0.25,0.35,1.55,0.2,2.45,0.16,0,7.7,0,0,0.1,0,0,0,0,0,0,0,480,177,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,418
0.12,0.15,2.3,0.1,2.25,0.04,0,6.2,0,0,0.06,0.115,0,0,0,0,0,0,475,177,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,397
0.12,0.15,2.3,0.1,2.25,0.04,0,6.2,0,0,0.06,0.115,0,0,0,0,0,0,475,177,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395
0.35,0.35,0.1,0.1,0.1,0,0,1.05,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0.35,0.35,0.1,0.1,0.1,0,0,1.05,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83
0.35,0.35,0.1,0.1,0.1,0,0,1.05,0,0,0,0,0,0,0,0,0,0,25,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41
0.35,0.35,0.1,0.1,0.1,0,0,1.05,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41
0.35,0.35,0.1,0.1,0.1,0,0,1.05,0,0,0,0,0,0,0,0,0,0,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
0.11,0.2,1.6,0.04,2.4,0.2,0,6.1,0,0,0.036,0,0,0,0,0,0,0,490,120,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,458
0.11,0.2,1.6,0.04,2.4,0.2,0,6.1,0,0,0.036,0,0,0,0,0,0,0,490,175,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,386
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,460,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,505
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,460,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,505
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,460,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,505
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,460,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,505
0,0,1.6,0,2.5,0,0,5.6,0,0,0,0,0,0,0,0,0,0,460,135,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,485
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,110,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,120,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,177,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,110,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,120,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,177,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,110,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,120,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,177,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,110,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,120,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,465,177,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,25,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,105
0,0,1.6,0,2.5,0.25,0,5.6,0,0,0,0,0,0,0,0,0,0,25,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,105
0.1,0.33,1.51,0,2.34,0.22,0,5.3,0,0,0.07,0,0,0,0,0,0,0,465,125,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,467
0.1,0.33,1.51,0,2.34,0.22,0,5.3,0,0,0.07,0,0,0,0,0,0,0,465,125,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,465
0.1,0.33,1.51,0,2.34,0.22,0,5.3,0,0,0.07,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,230
0.2,0.57,1.76,0.15,3.64,0.5,0,6.04,0,0,0,0,0,0,0,0,0,0,490,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260
0.4,0.5,1.6,0.3,2.5,0.23,0,5.6,0,0,0.2,0.05,0,0,0,0,0,0,490,120,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,503
0.4,0.5,1.6,0.3,2.5,0.23,0,5.6,0,0,0.2,0.05,0,0,0,0,0,0,490,120,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,503
0.4,0.5,1.6,0.3,2.5,0.23,0,5.6,0,0,0.2,0.05,0,0,0,0,0,0,490,177,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,434
0.2,0.35,1.67,0.3,2.22,0,0,5.95,0,0,0,0,0,0,0,0,0,0,500,120,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400
0.2,0.35,1.67,0.3,2.22,0,0,5.95,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206
0.4,0.5,1.6,0.3,2.5,0.23,0,5.6,0,0,0.2,0.05,0,0,0,0,0,0,413,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200
0,0,2.65,0.01,2.89,0.01,0,8.69,0,0,0,0.09,0,0,0,0,0.09,0,470,100,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625
0,0,2.65,0.01,2.89,0.01,0,8.69,0,0,0,0.09,0,0,0,0,0.09,0,470,100,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,617
0,0,2.65,0.01,2.89,0.01,0,8.69,0,0,0,0.09,0,0,0,0,0.09,0,470,100,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,595
0,0.25,1.55,0,2.2,0.206,0,6.5,0,0,0,0,0,0,0,0,0,0,413,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,147
0.3,0.4,1.1,0.1,2.5,0.22,0,5.4,0,0,0.01,0,0,0,0,0,0,0,413,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204
0.3,0.4,1.1,0.1,2.5,0.22,0,5.4,0,0,0.01,0,0,0,0,0,0,0,413,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148
0.2,0.3,1.55,0.15,2.6,0.2,0,5.5,0,0,0,0,0,0,0,0,0,0,490,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,541
0.2,0.3,1.55,0.15,2.6,0.2,0,5.5,0,0,0,0,0,0,0,0,0,0,490,100,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,607
0.2,0.3,1.55,0.15,2.6,0.2,0,5.5,0,0,0,0,0,0,0,0,0,0,490,100,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,577
0.2,0.3,1.55,0.15,2.6,0.2,0,5.5,0,0,0,0,0,0,0,0,0,0,490,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,545
0.2,0.3,1.55,0.15,2.6,0.2,0,5.5,0,0,0,0,0,0,0,0,0,0,490,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,529
0.2,0.3,1.55,0.15,2.6,0.2,0,5.5,0,0,0,0,0,0,0,0,0,0,490,120,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,502
0.4,0.42,1.4,0.13,2.4,0.26,0,5.6,0,0,0.01,0,0,0,0,0,0,0,465,120,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,480
0.4,0.42,1.4,0.13,2.4,0.26,0,5.6,0,0,0.01,0,0,0,0,0,0,0,465,120,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,467
0,0,1.5,0,2.65,0.21,0,5.7,0,0,0,0,0,0,0,0,0,0,470,120,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,510
0.01,0.02,1.42,0.01,2.19,0.19,0,5.37,0,0,0.01,0,0,0,0,0,0,0,470,120,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,575
0.01,0.02,1.42,0.01,2.19,0.19,0,5.37,0,0,0.01,0,0,0,0,0,0,0,470,100,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,538
0.01,0.02,1.42,0.01,2.19,0.19,0,5.37,0,0,0.01,0,0,0,0,0,0,0,470,170,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,476
0.01,0.02,1.42,0.01,2.19,0.19,0,5.37,0,0,0.01,0,0,0,0,0,0,0,470,175,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,348
0.3,0.5,1.6,0.3,2.5,0.23,0,5.6,0,0,0.2,0,0,0,0,0,0,0,480,25,720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,320
0.4,0.6,0.65,0.55,1.6,0,0,7.5,0,0,0.2,0,0,0,0,0,0,0,493,120,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,415
0.15,0.2,1.6,0.1,2.5,0.23,0,5.6,0,0,0.1,0,0,0,0,0,0,0,515,147.5,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,503
0.15,0.2,1.6,0.1,2.5,0.23,0,5.6,0,0,0.1,0,0,0,0,0,0,0,515,147.5,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,455
0.4,0.5,2,0.3,2.75,0.23,0,6.8,0,0,0.2,0,0,0,0,0,0,0,468,121,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,540
0.4,0.5,2,0.3,2.75,0.23,0,6.8,0,0,0.2,0,0,0,0,0,0,0,468,121,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,540
0.4,0.5,2,0.3,2.75,0.23,0,6.8,0,0,0.2,0,0,0,0,0,0,0,468,121,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,505
0.4,0.5,2,0.3,2.75,0.23,0,6.8,0,0,0.2,0,0,0,0,0,0,0,468,121,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,505
0.16,0.28,4.52,0.58,1.62,0,0.1,0.2,0,0,0.1,0,0,0,0,0,0,0,495,160,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,327
0,0,2.2,0,2.5,0,0,8.6,0,0,0,0,0,0,0,0,0,0,480,130,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,684
0,0,0.53,0.49,2.04,0,0,0,0,0,0,0.13,0,0,2.72,0,0,0,538,190,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,392
0,0,0.53,0.49,2.04,0,0,0,0,0,0,0.13,0,0,2.72,0,0,0,538,163,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,367
0,0,0.49,0.5,0.98,0,0,0,0,0,0,0.12,0,0,2.78,0,0,0,538,190,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353
0,0,0.49,0.5,0.98,0,0,0,0,0,0,0.12,0,0,2.78,0,0,0,538,163,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,314
0.08,0.16,0.34,0.33,1.91,0,0,5.39,0,0,0,0,0,0,0,0,0,0,470,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,185,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,170,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,420
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,170,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,416
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,185,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,413
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,170,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,410
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,170,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,407
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,185,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,170,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,387
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,185,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380
0,0,1.07,0,1.07,0,0,3.4,0,0,0,0.1,0,0,1.8,0,0,0,530,185,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380
0,0,1.07,0,1.07,0,0,3.4,0,0,0,0.1,0,0,1.8,0,0,0,530,170,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,170,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,170,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,373
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,185,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372
0,0,1.07,0,1.07,0,0,3.4,0,0,0,0.1,0,0,1.8,0,0,0,530,185,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,362
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,185,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,185,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,357
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,185,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,347
0,0,0.75,0,1.76,0,0,2.22,0,0,0,0.12,0,0,2.59,0,0,0,530,170,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,342
0,0,1.24,0,0.7,0,0,0,0,0,0,0.12,0,0,2.49,0,0,0,530,170,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340
