Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,UPV Device Brand & Model,Transducer Diameter (mm),Transducer Frequency (kHz),UPV Standard,Test Type,No. Tests,"Average Velocity, Vp (m/s)",RH Device Brand & Model,RH Standard,Orientation,No. Tests,"Median Rebound Number, RN",Core Specimen ,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes
Ali-Benyahia et al. (2023),CA_62,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3500,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,14.60,13.77,11.43,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_63,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3300,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,14.70,13.87,11.51,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_64,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3530,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,14.90,14.06,11.67,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_65,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3480,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,31.0,Core,,75.0,,,,,15.00,14.15,11.75,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_66,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3510,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,30.0,Core,,75.0,,,,,15.00,14.15,11.75,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_67,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3550,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,15.00,14.15,11.75,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_68,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3630,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,15.10,14.25,11.82,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_69,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3170,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,15.20,14.34,11.90,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_70,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3680,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,15.20,14.34,11.90,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_71,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3700,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,15.20,14.34,11.90,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_72,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3360,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,15.30,14.43,11.98,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_73,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3650,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,15.30,14.43,11.98,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_74,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3840,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,28.0,Core,,75.0,,,,,15.40,14.53,12.06,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_75,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3520,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,28.0,Core,,75.0,,,,,15.50,14.62,12.14,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_76,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3450,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,15.60,14.72,12.22,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_77,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3420,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,29.0,Core,,75.0,,,,,15.70,14.81,12.29,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_78,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3820,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,15.80,14.91,12.37,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_79,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3830,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,37.0,Core,,75.0,,,,,15.80,14.91,12.37,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_80,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3360,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,15.90,15.00,12.45,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_81,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3240,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,29.0,Core,,75.0,,,,,16.00,15.09,12.53,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_82,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3330,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,16.00,15.09,12.53,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_83,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3520,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,16.00,15.09,12.53,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_84,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3740,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,36.0,Core,,75.0,,,,,16.10,15.19,12.61,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_85,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3840,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,30.0,Core,,75.0,,,,,16.10,15.19,12.61,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_86,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3350,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,30.0,Core,,75.0,,,,,16.20,15.28,12.68,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_87,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3300,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,16.40,15.47,12.84,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_88,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3780,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,31.0,Core,,75.0,,,,,16.50,15.57,12.92,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_89,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3820,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,16.50,15.57,12.92,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_90,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3690,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,37.0,Core,,75.0,,,,,16.50,15.57,12.92,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_91,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3460,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,16.90,15.94,13.23,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_92,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3800,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,17.10,16.13,13.39,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_93,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3530,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,17.10,16.13,13.39,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_94,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3960,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,17.10,16.13,13.39,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_95,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3640,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,29.0,Core,,75.0,,,,,17.10,16.13,13.39,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_96,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3140,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,17.20,16.23,13.47,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_97,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3650,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,30.0,Core,,75.0,,,,,17.50,16.51,13.70,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_98,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3600,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,17.70,16.70,13.86,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_99,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3440,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,17.80,16.79,13.94,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_100,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3710,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,17.80,16.79,13.94,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_101,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3870,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,30.0,Core,,75.0,,,,,17.80,16.79,13.94,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_102,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3830,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,17.90,16.89,14.02,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_103,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3930,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,17.90,16.89,14.02,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_104,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3810,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,40.0,Core,,75.0,,,,,17.90,16.89,14.02,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_105,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3840,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,38.0,Core,,75.0,,,,,17.90,16.89,14.02,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_106,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3510,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,29.0,Core,,75.0,,,,,18.20,17.17,14.25,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_107,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3670,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,18.20,17.17,14.25,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_108,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3350,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,18.30,17.26,14.33,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_109,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3720,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,40.0,Core,,75.0,,,,,18.30,17.26,14.33,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_110,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3600,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,18.40,17.36,14.41,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_111,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3710,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,18.50,17.45,14.49,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_112,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3840,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,40.0,Core,,75.0,,,,,18.70,17.64,14.64,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_113,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3890,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,37.0,Core,,75.0,,,,,18.70,17.64,14.64,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_114,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3670,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,38.0,Core,,75.0,,,,,19.00,17.92,14.88,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_115,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3770,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,31.0,Core,,75.0,,,,,19.20,18.11,15.03,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_116,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3720,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,19.30,18.21,15.11,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_117,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3730,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,34.0,Core,,75.0,,,,,19.30,18.21,15.11,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_118,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3960,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,37.0,Core,,75.0,,,,,19.40,18.30,15.19,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_119,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3550,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,19.50,18.40,15.27,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_120,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3860,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,19.60,18.49,15.35,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_121,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,4150,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,29.0,Core,,75.0,,,,,20.10,18.96,15.74,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_122,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,4150,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,39.0,Core,,75.0,,,,,20.10,18.96,15.74,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_123,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3820,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,20.20,19.06,15.82,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_124,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3360,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,36.0,Core,,75.0,,,,,20.30,19.15,15.90,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_125,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3980,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,39.0,Core,,75.0,,,,,20.40,19.25,15.97,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_126,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3930,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,37.0,Core,,75.0,,,,,20.40,19.25,15.97,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_127,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3960,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,41.0,Core,,75.0,,,,,20.50,19.34,16.05,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_128,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3490,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,41.0,Core,,75.0,,,,,20.50,19.34,16.05,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_129,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3800,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,40.0,Core,,75.0,,,,,20.60,19.43,16.13,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_130,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3700,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,32.0,Core,,75.0,,,,,20.60,19.43,16.13,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_131,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,4240,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,40.0,Core,,75.0,,,,,20.70,19.53,16.21,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_132,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3780,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,31.0,Core,,75.0,,,,,20.70,19.53,16.21,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_133,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,4200,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,40.0,Core,,75.0,,,,,20.80,19.62,16.29,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_134,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3740,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,20.80,19.62,16.29,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_135,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3350,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,39.0,Core,,75.0,,,,,20.80,19.62,16.29,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_136,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,4090,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,40.0,Core,,75.0,,,,,21.10,19.91,16.52,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_137,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,4000,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,35.0,Core,,75.0,,,,,21.10,19.91,16.52,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_138,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3880,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,39.0,Core,,75.0,,,,,21.10,19.91,16.52,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
Ali-Benyahia et al. (2023),CA_139,Algeria,Element - In-situ,3653,FALSE,Controls 58-E46,50,54,EN 12504-4 (2004),Direct,1,3670,C181 Type N Hammer,EN 12504-2 (2001),Horizontal,12,33.0,Core,,75.0,,,,,21.20,20.00,16.60,Cylinder lengths noted as varying between a ratio of 1 to 2 relative to diameter - real values not reported.
