1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Compressive strength
575.6,52.5,1,1,0.0,0.0,134.0,0.0,772.2,455.7,0.0,1.0,0.0,201.4,5.1,0.0,0,0,0.0,0.0,0,14,40.0,160.0,142.15
575.6,52.5,1,1,0.0,0.0,134.0,0.0,772.2,455.7,0.0,1.0,0.0,201.4,5.1,0.0,0,0,0.0,0.0,0,28,40.0,160.0,154.49
575.6,52.5,1,1,0.0,0.0,134.0,0.0,772.2,455.7,0.0,1.0,0.0,201.4,5.1,0.0,0,0,0.0,0.0,0,56,40.0,160.0,169.63
325.3,52.5,1,1,0.0,0.0,75.7,0.0,1058.2,455.4,0.0,1.0,0.0,201.4,5.2,0.0,0,0,0.0,0.0,0,1,40.0,160.0,33.36
325.3,52.5,1,1,0.0,0.0,75.7,0.0,1058.2,455.4,0.0,1.0,0.0,201.4,5.2,0.0,0,0,0.0,0.0,0,3,40.0,160.0,53.83
325.3,52.5,1,1,0.0,0.0,75.7,0.0,1058.2,455.4,0.0,1.0,0.0,201.4,5.2,0.0,0,0,0.0,0.0,0,7,40.0,160.0,75.14
325.3,52.5,1,1,0.0,0.0,75.7,0.0,1058.2,455.4,0.0,1.0,0.0,201.4,5.2,0.0,0,0,0.0,0.0,0,14,40.0,160.0,97.57
325.3,52.5,1,1,0.0,0.0,75.7,0.0,1058.2,455.4,0.0,1.0,0.0,201.4,5.2,0.0,0,0,0.0,0.0,0,28,40.0,160.0,112.71
325.3,52.5,1,1,0.0,0.0,75.7,0.0,1058.2,455.4,0.0,1.0,0.0,201.4,5.2,0.0,0,0,0.0,0.0,0,56,40.0,160.0,122.24
960.0,52.5,1,1,0.0,0.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,7,70.7,70.7,98.42
768.0,52.5,1,1,0.0,192.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,7,70.7,70.7,101.03
576.0,52.5,1,1,0.0,384.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,7,70.7,70.7,95.96
384.0,52.5,1,1,0.0,576.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,7,70.7,70.7,85.96
192.0,52.5,1,1,0.0,768.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,7,70.7,70.7,63.36
960.0,52.5,1,1,0.0,0.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,28,70.7,70.7,116.23
768.0,52.5,1,1,0.0,192.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,28,70.7,70.7,121.58
576.0,52.5,1,1,0.0,384.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,28,70.7,70.7,118.42
384.0,52.5,1,1,0.0,576.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,28,70.7,70.7,110.62
192.0,52.5,1,1,0.0,768.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,28,70.7,70.7,101.66
960.0,52.5,1,1,0.0,0.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,56,70.7,70.7,124.18
768.0,52.5,1,1,0.0,192.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,56,70.7,70.7,132.53
576.0,52.5,1,1,0.0,384.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,56,70.7,70.7,130.75
384.0,52.5,1,1,0.0,576.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,56,70.7,70.7,113.63
192.0,52.5,1,1,0.0,768.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,56,70.7,70.7,102.78
960.0,52.5,1,1,0.0,0.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,90,70.7,70.7,129.11
768.0,52.5,1,1,0.0,192.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,90,70.7,70.7,138.56
576.0,52.5,1,1,0.0,384.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,90,70.7,70.7,134.31
384.0,52.5,1,1,0.0,576.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,90,70.7,70.7,113.9
192.0,52.5,1,1,0.0,768.0,144.0,0.0,0.0,717.0,300.0,3.0,115.0,163.0,34.0,0.0,0,0,2.0,0.18,13,90,70.7,70.7,105.82
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430.0,6.3,0.0,166.0,15.38,0.0,0,0,0.0,0.0,0,3,50.0,100.0,120.33
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411.0,6.3,0.0,171.0,17.05,0.0,0,0,0.0,0.0,0,3,50.0,100.0,108.25
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426.0,6.3,0.0,164.0,15.83,0.0,0,0,1.0,0.2,13,3,50.0,100.0,102.84
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408.0,6.3,0.0,169.0,17.48,0.0,0,0,1.0,0.2,13,3,50.0,100.0,100.33
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430.0,6.3,0.0,166.0,15.38,0.0,0,0,0.0,0.0,0,14,50.0,100.0,130.49
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411.0,6.3,0.0,171.0,17.05,0.0,0,0,0.0,0.0,0,14,50.0,100.0,123.34
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426.0,6.3,0.0,164.0,15.83,0.0,0,0,1.0,0.2,13,14,50.0,100.0,117.64
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408.0,6.3,0.0,169.0,17.48,0.0,0,0,1.0,0.2,13,14,50.0,100.0,110.2
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430.0,6.3,0.0,166.0,15.38,0.0,0,0,0.0,0.0,0,28,50.0,100.0,144.42
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411.0,6.3,0.0,171.0,17.05,0.0,0,0,0.0,0.0,0,28,50.0,100.0,148.87
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426.0,6.3,0.0,164.0,15.83,0.0,0,0,1.0,0.2,13,28,50.0,100.0,127.81
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408.0,6.3,0.0,169.0,17.48,0.0,0,0,1.0,0.2,13,28,50.0,100.0,134.57
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430.0,6.3,0.0,166.0,15.38,0.0,0,0,0.0,0.0,0,90,50.0,100.0,159.52
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411.0,6.3,0.0,171.0,17.05,0.0,0,0,0.0,0.0,0,90,50.0,100.0,165.7
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426.0,6.3,0.0,164.0,15.83,0.0,0,0,1.0,0.2,13,90,50.0,100.0,150.14
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408.0,6.3,0.0,169.0,17.48,0.0,0,0,1.0,0.2,13,90,50.0,100.0,150.82
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,0.0,0.2,13,28,40.0,160.0,106.4
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,0.5,0.2,13,28,40.0,160.0,116.16
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,1.0,0.2,13,28,40.0,160.0,143.77
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,1.5,0.2,13,28,40.0,160.0,158.92
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,2.0,0.2,13,28,40.0,160.0,162.29
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,2.5,0.2,13,28,40.0,160.0,164.98
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,0.0,0.2,13,7,40.0,160.0,95.29
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,0.5,0.2,13,7,40.0,160.0,97.64
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,1.0,0.2,13,7,40.0,160.0,100.0
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,1.5,0.2,13,7,40.0,160.0,117.51
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,2.0,0.2,13,7,40.0,160.0,119.53
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,2.5,0.2,13,7,40.0,160.0,122.56
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,0.0,0.2,13,1,40.0,160.0,57.91
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,0.5,0.2,13,1,40.0,160.0,68.01
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,1.0,0.2,13,1,40.0,160.0,77.1
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,1.5,0.2,13,1,40.0,160.0,82.15
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,2.0,0.2,13,1,40.0,160.0,87.54
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0.0,1.25,0.0,180.0,30.0,0.0,0,0,2.5,0.2,13,1,40.0,160.0,91.58
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1462.59,0.0,0.6,0.0,160.0,9.59,0.0,0,0,0.0,0.0,0,28,50.0,50.0,63.25
640.0,42.5,1,1,0.0,0.0,160.0,0.0,0.0,1446.4,0.0,0.6,0.0,160.0,9.6,0.0,0,0,0.0,0.0,0,28,50.0,50.0,58.22
600.15,42.5,1,1,0.0,0.0,199.85,0.0,0.0,1434.36,0.0,0.6,0.0,160.0,9.6,0.0,0,0,0.0,0.0,0,28,50.0,50.0,60.78
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1503.4,0.0,0.6,0.0,144.0,9.59,0.0,0,0,0.0,0.0,0,28,50.0,50.0,69.91
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1421.77,0.0,0.6,0.0,176.0,9.59,0.0,0,0,0.0,0.0,0,28,50.0,50.0,57.01
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1462.59,0.0,0.6,0.0,160.0,11.22,0.0,0,0,0.0,0.0,0,28,50.0,50.0,64.64
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1469.39,0.0,0.6,0.0,160.0,8.03,0.0,0,0,0.0,0.0,0,28,50.0,50.0,60.44
765.31,42.5,1,1,0.0,0.0,134.69,0.0,0.0,1316.33,0.0,0.6,0.0,180.0,10.79,0.0,0,0,0.0,0.0,0,28,50.0,50.0,66.84
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1303.2,0.0,0.6,0.0,180.0,10.8,0.0,0,0,0.0,0.0,0,28,50.0,50.0,69.72
675.17,42.5,1,1,0.0,0.0,224.83,0.0,0.0,1289.57,0.0,0.6,0.0,180.0,10.8,0.0,0,0,0.0,0.0,0,28,50.0,50.0,65.0
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1353.6,0.0,0.6,0.0,162.0,10.8,0.0,0,0,0.0,0.0,0,28,50.0,50.0,72.91
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1260.0,0.0,0.6,0.0,198.0,10.8,0.0,0,0,0.0,0.0,0,28,50.0,50.0,64.89
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1296.0,0.0,0.6,0.0,180.0,12.6,0.0,0,0,0.0,0.0,0,28,50.0,50.0,71.12
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1310.4,0.0,0.6,0.0,180.0,9.0,0.0,0,0,0.0,0.0,0,28,50.0,50.0,68.66
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1173.47,0.0,0.6,0.0,200.0,11.99,0.0,0,0,0.0,0.0,0,28,50.0,50.0,72.97
800.0,42.5,1,1,0.0,0.0,200.0,0.0,0.0,1160.0,0.0,0.6,0.0,200.0,12.0,0.0,0,0,0.0,0.0,0,28,50.0,50.0,73.63
750.19,42.5,1,1,0.0,0.0,249.81,0.0,0.0,1140.29,0.0,0.6,0.0,200.0,12.0,0.0,0,0,0.0,0.0,0,28,50.0,50.0,68.6
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1224.49,0.0,0.6,0.0,180.0,11.99,0.0,0,0,0.0,0.0,0,28,50.0,50.0,75.57
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1122.45,0.0,0.6,0.0,220.0,11.99,0.0,0,0,0.0,0.0,0,28,50.0,50.0,69.63
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1173.47,0.0,0.6,0.0,200.0,14.03,0.0,0,0,0.0,0.0,0,28,50.0,50.0,74.13
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1181.97,0.0,0.6,0.0,200.0,10.03,0.0,0,0,0.0,0.0,0,28,50.0,50.0,70.62
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1462.59,0.0,0.6,0.0,160.0,9.59,0.0,0,0,0.0,0.0,0,7,50.0,50.0,119.55
640.0,42.5,1,1,0.0,0.0,160.0,0.0,0.0,1446.4,0.0,0.6,0.0,160.0,9.6,0.0,0,0,0.0,0.0,0,7,50.0,50.0,113.88
600.15,42.5,1,1,0.0,0.0,199.85,0.0,0.0,1434.36,0.0,0.6,0.0,160.0,9.6,0.0,0,0,0.0,0.0,0,7,50.0,50.0,106.64
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1503.4,0.0,0.6,0.0,144.0,9.59,0.0,0,0,0.0,0.0,0,7,50.0,50.0,124.5
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1421.77,0.0,0.6,0.0,176.0,9.59,0.0,0,0,0.0,0.0,0,7,50.0,50.0,109.87
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1462.59,0.0,0.6,0.0,160.0,11.22,0.0,0,0,0.0,0.0,0,7,50.0,50.0,122.37
680.27,42.5,1,1,0.0,0.0,119.73,0.0,0.0,1469.39,0.0,0.6,0.0,160.0,8.03,0.0,0,0,0.0,0.0,0,7,50.0,50.0,112.95
765.31,42.5,1,1,0.0,0.0,134.69,0.0,0.0,1316.33,0.0,0.6,0.0,180.0,10.79,0.0,0,0,0.0,0.0,0,7,50.0,50.0,123.46
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1303.2,0.0,0.6,0.0,180.0,10.8,0.0,0,0,0.0,0.0,0,7,50.0,50.0,125.38
675.17,42.5,1,1,0.0,0.0,224.83,0.0,0.0,1289.57,0.0,0.6,0.0,180.0,10.8,0.0,0,0,0.0,0.0,0,7,50.0,50.0,124.46
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1353.6,0.0,0.6,0.0,162.0,10.8,0.0,0,0,0.0,0.0,0,7,50.0,50.0,129.25
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1260.0,0.0,0.6,0.0,198.0,10.8,0.0,0,0,0.0,0.0,0,7,50.0,50.0,124.01
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1296.0,0.0,0.6,0.0,180.0,12.6,0.0,0,0,0.0,0.0,0,7,50.0,50.0,128.85
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1310.4,0.0,0.6,0.0,180.0,9.0,0.0,0,0,0.0,0.0,0,7,50.0,50.0,127.09
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1173.47,0.0,0.6,0.0,200.0,11.99,0.0,0,0,0.0,0.0,0,7,50.0,50.0,128.95
800.0,42.5,1,1,0.0,0.0,200.0,0.0,0.0,1160.0,0.0,0.6,0.0,200.0,12.0,0.0,0,0,0.0,0.0,0,7,50.0,50.0,128.34
750.19,42.5,1,1,0.0,0.0,249.81,0.0,0.0,1140.29,0.0,0.6,0.0,200.0,12.0,0.0,0,0,0.0,0.0,0,7,50.0,50.0,125.52
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1224.49,0.0,0.6,0.0,180.0,11.99,0.0,0,0,0.0,0.0,0,7,50.0,50.0,133.99
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1122.45,0.0,0.6,0.0,220.0,11.99,0.0,0,0,0.0,0.0,0,7,50.0,50.0,123.53
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1173.47,0.0,0.6,0.0,200.0,14.03,0.0,0,0,0.0,0.0,0,7,50.0,50.0,131.16
850.34,42.5,1,1,0.0,0.0,149.66,0.0,0.0,1181.97,0.0,0.6,0.0,200.0,10.03,0.0,0,0,0.0,0.0,0,7,50.0,50.0,128.35
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0.0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,1,50.0,50.0,75.73
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0.0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,1,50.0,50.0,62.16
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0.0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,1,50.0,50.0,56.52
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0.0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,1,50.0,50.0,55.46
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0.0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,1,50.0,50.0,51.49
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0.0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,3,50.0,50.0,92.36
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0.0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,3,50.0,50.0,87.55
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0.0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,3,50.0,50.0,85.67
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0.0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,3,50.0,50.0,80.02
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0.0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,3,50.0,50.0,78.13
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0.0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,7,50.0,50.0,98.14
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0.0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,7,50.0,50.0,99.18
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0.0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,7,50.0,50.0,99.58
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0.0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,7,50.0,50.0,99.78
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0.0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,7,50.0,50.0,96.64
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0.0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,14,50.0,50.0,104.34
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0.0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,14,50.0,50.0,105.58
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0.0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,14,50.0,50.0,107.45
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0.0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,14,50.0,50.0,109.32
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0.0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,14,50.0,50.0,102.84
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0.0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,28,50.0,50.0,108.86
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0.0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,28,50.0,50.0,110.73
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0.0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,28,50.0,50.0,116.98
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0.0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,28,50.0,50.0,120.31
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0.0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,28,50.0,50.0,114.04
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0.0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,56,50.0,50.0,114.43
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0.0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,56,50.0,50.0,116.51
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0.0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,56,50.0,50.0,120.26
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0.0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,56,50.0,50.0,123.79
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0.0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,56,50.0,50.0,118.36
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0.0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,90,50.0,50.0,121.26
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0.0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,90,50.0,50.0,123.54
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0.0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,90,50.0,50.0,130.63
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0.0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,90,50.0,50.0,134.37
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0.0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,90,50.0,50.0,129.15
720.0,42.5,1,0,0.0,0.0,80.0,0.0,0.0,1422.9,0.0,2.5,0.0,160.0,29.6,0.0,0,0,0.0,0.0,0,1,50.0,50.0,81.82
716.0,42.5,1,0,0.0,0.0,80.0,4.0,0.0,1411.6,0.0,2.5,0.0,160.0,33.6,0.0,0,0,0.0,0.0,0,1,50.0,50.0,77.64
712.0,42.5,1,0,0.0,0.0,80.0,8.0,0.0,1400.3,0.0,2.5,0.0,160.0,37.6,0.0,0,0,0.0,0.0,0,1,50.0,50.0,69.12
704.0,42.5,1,0,0.0,0.0,80.0,16.0,0.0,1379.8,0.0,2.5,0.0,160.0,44.8,0.0,0,0,0.0,0.0,0,1,50.0,50.0,61.56
696.0,43.5,1,0,0.0,0.0,80.0,24.0,0.0,1359.2,0.0,2.5,0.0,160.0,52.0,0.0,0,0,0.0,0.0,0,1,50.0,50.0,56.42
720.0,42.5,1,0,0.0,0.0,80.0,0.0,0.0,1422.9,0.0,2.5,0.0,160.0,29.6,0.0,0,0,0.0,0.0,0,3,50.0,50.0,91.17
716.0,42.5,1,0,0.0,0.0,80.0,4.0,0.0,1411.6,0.0,2.5,0.0,160.0,33.6,0.0,0,0,0.0,0.0,0,3,50.0,50.0,88.12
712.0,42.5,1,0,0.0,0.0,80.0,8.0,0.0,1400.3,0.0,2.5,0.0,160.0,37.6,0.0,0,0,0.0,0.0,0,3,50.0,50.0,86.19
704.0,42.5,1,0,0.0,0.0,80.0,16.0,0.0,1379.8,0.0,2.5,0.0,160.0,44.8,0.0,0,0,0.0,0.0,0,3,50.0,50.0,85.07
696.0,43.5,1,0,0.0,0.0,80.0,24.0,0.0,1359.2,0.0,2.5,0.0,160.0,52.0,0.0,0,0,0.0,0.0,0,3,50.0,50.0,84.11
720.0,42.5,1,0,0.0,0.0,80.0,0.0,0.0,1422.9,0.0,2.5,0.0,160.0,29.6,0.0,0,0,0.0,0.0,0,7,50.0,50.0,104.38
716.0,42.5,1,0,0.0,0.0,80.0,4.0,0.0,1411.6,0.0,2.5,0.0,160.0,33.6,0.0,0,0,0.0,0.0,0,7,50.0,50.0,105.19
712.0,42.5,1,0,0.0,0.0,80.0,8.0,0.0,1400.3,0.0,2.5,0.0,160.0,37.6,0.0,0,0,0.0,0.0,0,7,50.0,50.0,105.99
704.0,42.5,1,0,0.0,0.0,80.0,16.0,0.0,1379.8,0.0,2.5,0.0,160.0,44.8,0.0,0,0,0.0,0.0,0,7,50.0,50.0,106.96
696.0,43.5,1,0,0.0,0.0,80.0,24.0,0.0,1359.2,0.0,2.5,0.0,160.0,52.0,0.0,0,0,0.0,0.0,0,7,50.0,50.0,102.14
720.0,42.5,1,0,0.0,0.0,80.0,0.0,0.0,1422.9,0.0,2.5,0.0,160.0,29.6,0.0,0,0,0.0,0.0,0,14,50.0,50.0,115.98
716.0,42.5,1,0,0.0,0.0,80.0,4.0,0.0,1411.6,0.0,2.5,0.0,160.0,33.6,0.0,0,0,0.0,0.0,0,14,50.0,50.0,118.23
