slab_id,b,h,d,E,nu,rho,sdl,ll,llred,mesh,angle,sx1,sy1,sx2,sy2,sx3,sy3,sx4,sy4,dl_load,sdl_load,ll_load,llred_load,dl_reaction,sdl_reaction,ll_reaction,llred_reaction
slab_135,4347,15236,180,29274,0.19,2558,-0.97,-4.71,-2.51,750,45,869,3047,3477,3047,869,12188,3477,12188,-299.168,-64.08,-311.976,-166.224,299.168,64.08,311.976,166.224
slab_136,6486,11621,250,30237,0.19,2531,-0.92,-3.5,-1.7,1000,90,1297,2324,5188,2324,1297,9296,5188,9296,-467.876,-69.408,-263.864,-128.2,467.877,69.408,263.864,128.201
slab_137,5993,12316,220,28372,0.19,2553,-0.96,-4.28,-2.93,500,45,1198,2463,4794,2463,1198,9852,4794,9852,-406.6,-70.6,-316.04,-216.0,406.6,70.6,316.04,216.0
slab_138,5185,10687,180,28063,0.2,2510,-0.88,-3.67,-2.24,1000,90,1037,2137,4148,2137,1037,8549,4148,8549,-245.488,-48.72,-203.428,-124.112,245.488,48.72,203.428,124.112
slab_139,7413,13472,220,28590,0.2,2589,-0.97,-4.93,-3.33,750,90,1482,2694,5930,2694,1482,10777,5930,10777,-558.056,-96.8,-492.348,-332.56,558.057,96.8,492.347,332.56
slab_140,5758,12697,250,33812,0.21,2474,-0.92,-4.93,-2.45,1000,45,1151,2539,4606,2539,1151,10157,4606,10157,-443.596,-67.2,-360.424,-179.184,443.597,67.2,360.424,179.184
slab_141,7407,13649,220,28721,0.2,2427,-0.83,-2.94,-1.64,750,45,1481,2729,5925,2729,1481,10919,5925,10919,-529.548,-83.788,-297.112,-165.68,529.547,83.788,297.112,165.68
slab_142,7054,10781,200,30728,0.21,2419,-0.64,-4.6,-2.54,750,45,1410,2156,5643,2156,1410,8624,5643,8624,-361.048,-48.6,-349.792,-193.2,361.048,48.6,349.791,193.2
slab_143,6979,15849,200,29935,0.18,2465,-0.86,-2.89,-1.82,1000,0,1395,3169,5583,3169,1395,12679,5583,12679,-534.968,-95.192,-319.796,-201.264,534.968,95.192,319.796,201.264
slab_144,4725,15792,250,31800,0.21,2594,-0.59,-2.62,-1.74,1000,90,945,3158,3780,3158,945,12633,3780,12633,-474.72,-44.0,-195.44,-129.8,474.72,44.0,195.44,129.8
slab_145,6558,10647,220,29236,0.2,2520,-0.69,-3.94,-1.9,500,45,1311,2129,5246,2129,1311,8517,5246,8517,-379.884,-48.216,-275.0,-132.624,379.883,48.216,274.999,132.624
slab_146,6078,8607,220,31782,0.2,2414,-0.74,-4.0,-2.37,500,90,1215,1721,4862,1721,1215,6885,4862,6885,-272.656,-38.68,-209.088,-124.008,272.656,38.68,209.089,124.008
slab_147,6433,12153,250,31790,0.2,2589,-0.37,-3.43,-2.21,1000,0,1286,2430,5146,2430,1286,9722,5146,9722,-496.344,-28.8,-268.176,-172.8,496.345,28.8,268.176,172.8
slab_148,5316,12956,250,32107,0.19,2415,-0.68,-2.16,-1.41,1000,0,1063,2591,4252,2591,1063,10364,4252,10364,-407.956,-46.88,-148.736,-97.12,407.956,46.88,148.736,97.12
slab_149,6066,13293,200,28320,0.19,2512,-0.31,-3.17,-1.85,750,45,1213,2658,4852,2658,1213,10634,4852,10634,-397.368,-24.892,-255.576,-149.208,397.368,24.892,255.576,149.208
slab_150,7759,10317,250,31348,0.21,2573,-0.58,-2.24,-1.33,500,45,1551,2063,6207,2063,1551,8253,6207,8253,-505.076,-46.432,-179.328,-106.416,505.075,46.432,179.328,106.416
slab_151,4387,12570,250,30327,0.19,2568,-0.32,-2.89,-1.29,500,90,877,2514,3509,2514,877,10056,3509,10056,-347.244,-18.08,-159.32,-71.2,347.244,18.08,159.32,71.2
slab_152,6718,9158,220,30541,0.22,2578,-0.54,-4.55,-2.79,500,45,1343,1831,5374,1831,1343,7326,5374,7326,-342.104,-33.24,-279.66,-171.6,342.105,33.24,279.659,171.6
slab_153,6289,11085,220,34661,0.19,2579,-0.42,-2.41,-1.46,1000,0,1257,2217,5031,2217,1257,8868,5031,8868,-387.992,-29.296,-168.0,-101.744,387.992,29.296,168.0,101.744
slab_154,6646,13492,250,32165,0.19,2492,-0.78,-1.67,-0.84,750,0,1329,2698,5316,2698,1329,10793,5316,10793,-547.992,-69.664,-149.6,-75.4,547.992,69.663,149.6,75.4
slab_155,4927,9126,200,28632,0.19,2425,-0.64,-3.11,-1.93,1000,0,985,1825,3941,1825,985,7300,3941,7300,-213.912,-28.8,-139.84,-86.8,213.912,28.8,139.84,86.8
slab_156,6711,10758,200,32892,0.2,2441,-0.87,-2.58,-1.52,500,90,1342,2151,5368,2151,1342,8606,5368,8606,-345.86,-62.64,-185.948,-109.336,345.861,62.64,185.947,109.336
slab_157,5792,8357,250,30984,0.21,2460,-0.32,-2.86,-1.79,750,0,1158,1671,4633,1671,1158,6685,4633,6685,-292.052,-15.512,-138.512,-86.66,292.053,15.512,138.512,86.66
slab_158,6187,9959,220,35910,0.21,2520,-0.37,-4.32,-2.61,1000,45,1237,1991,4949,1991,1237,7967,4949,7967,-335.152,-22.72,-266.16,-160.8,335.152,22.72,266.16,160.8
slab_159,5891,14303,220,34374,0.2,2535,-0.71,-4.43,-2.04,1000,0,1178,2860,4712,2860,1178,11442,4712,11442,-460.92,-59.952,-373.288,-171.944,460.92,59.952,373.289,171.944
slab_160,7575,10048,180,33252,0.2,2495,-0.61,-4.64,-3.03,500,45,1515,2009,6060,2009,1515,8038,6060,8038,-335.376,-46.432,-353.624,-230.528,335.376,46.432,353.623,230.528
slab_161,4343,14251,200,30234,0.2,2531,-0.9,-3.47,-2.37,500,45,868,2850,3474,2850,868,11400,3474,11400,-307.2,-55.2,-214.8,-146.4,307.2,55.2,214.8,146.4
slab_162,7623,10863,180,31398,0.18,2528,-0.74,-3.65,-1.55,500,0,1524,2172,6098,2172,1524,8690,6098,8690,-369.944,-61.344,-301.936,-128.632,369.944,61.344,301.936,128.632
slab_163,5305,15625,180,34874,0.21,2485,-0.45,-4.52,-2.2,750,90,1061,3125,4244,3125,1061,12500,4244,12500,-363.804,-37.384,-374.776,-182.36,363.804,37.384,374.776,182.36
slab_164,7404,9136,250,31674,0.2,2420,-0.99,-4.25,-1.89,1000,90,1480,1827,5923,1827,1480,7308,5923,7308,-401.416,-66.936,-287.416,-127.936,401.416,66.936,287.416,127.936
slab_165,6161,11467,180,34358,0.19,2477,-0.91,-4.17,-2.47,1000,45,1232,2293,4928,2293,1232,9173,4928,9173,-309.024,-64.368,-294.632,-174.512,309.024,64.368,294.632,174.512
slab_166,4257,8908,250,32888,0.2,2561,-0.64,-4.15,-1.84,750,0,851,1781,3405,1781,851,7126,3405,7126,-238.2,-24.224,-157.368,-69.696,238.2,24.224,157.369,69.696
slab_167,6518,10890,200,32674,0.2,2570,-0.53,-3.17,-1.61,1000,90,1303,2178,5214,2178,1303,8712,5214,8712,-357.976,-37.696,-224.984,-114.288,357.976,37.696,224.984,114.288
slab_168,6078,14442,180,31198,0.21,2411,-0.56,-1.57,-0.75,500,45,1215,2888,4862,2888,1215,11553,4862,11553,-374.208,-49.2,-137.988,-66.0,374.209,49.2,137.989,66.0
slab_169,7229,8553,220,29975,0.21,2560,-0.93,-2.96,-1.86,500,0,1445,1710,5783,1710,1445,6842,5783,6842,-341.888,-57.36,-182.76,-115.26,341.888,57.36,182.76,115.26
slab_170,5443,12472,220,34664,0.21,2599,-0.52,-1.57,-0.85,500,0,1088,2494,4354,2494,1088,9977,4354,9977,-380.708,-35.396,-106.3,-57.1,380.708,35.396,106.3,57.1
slab_171,4258,13865,250,28302,0.19,2411,-0.45,-1.9,-0.94,750,90,851,2773,3406,2773,851,11092,3406,11092,-349.212,-26.56,-112.012,-55.36,349.212,26.56,112.012,55.36
slab_172,5631,14679,250,30075,0.18,2565,-0.87,-3.75,-2.38,1000,45,1126,2935,4504,2935,1126,11743,4504,11743,-519.976,-72.0,-310.048,-196.8,519.976,72.0,310.047,196.8
slab_173,5119,9019,220,31579,0.22,2590,-0.69,-1.65,-0.83,500,45,1023,1803,4095,1803,1023,7215,4095,7215,-258.124,-31.852,-76.108,-38.428,258.125,31.852,76.107,38.428
slab_174,6834,12075,220,35571,0.21,2468,-0.44,-2.46,-1.04,1000,0,1366,2415,5467,2415,1366,9660,5467,9660,-439.512,-36.392,-202.992,-85.856,439.512,36.392,202.992,85.856
slab_175,6234,10406,220,28840,0.18,2569,-0.79,-3.44,-2.12,500,90,1246,2081,4987,2081,1246,8324,4987,8324,-359.66,-50.792,-223.172,-137.616,359.661,50.792,223.172,137.616
slab_176,5818,10879,250,28346,0.21,2490,-0.57,-3.48,-2.06,500,0,1163,2175,4654,2175,1163,8703,4654,8703,-386.436,-36.112,-220.136,-130.528,386.436,36.112,220.136,130.528
slab_177,6749,13222,250,30976,0.2,2591,-0.52,-1.67,-0.74,1000,90,1349,2644,5399,2644,1349,10577,5399,10577,-567.048,-46.328,-148.888,-66.112,567.047,46.328,148.888,66.112
slab_178,7200,11589,180,29034,0.18,2599,-0.55,-3.73,-2.55,500,90,1440,2317,5760,2317,1440,9271,5760,9271,-383.16,-46.32,-310.98,-212.88,383.16,46.32,310.98,212.88
slab_179,4628,13562,250,35772,0.19,2513,-0.47,-2.99,-1.67,750,45,925,2712,3702,2712,925,10849,3702,10849,-386.788,-29.376,-187.72,-104.82,386.789,29.376,187.72,104.819
slab_180,6660,10283,200,35868,0.18,2588,-0.87,-3.19,-2.15,500,45,1332,2056,5328,2056,1332,8226,5328,8226,-347.744,-59.984,-218.56,-146.808,347.744,59.984,218.56,146.808
slab_181,7174,10132,250,29757,0.22,2473,-0.51,-1.5,-0.69,500,0,1434,2026,5739,2026,1434,8105,5739,8105,-440.82,-37.476,-109.32,-50.22,440.82,37.475,109.32,50.22
slab_182,5851,9414,250,28719,0.21,2481,-0.53,-2.52,-1.42,750,45,1170,1882,4680,1882,1170,7531,4680,7531,-335.128,-29.264,-138.7,-78.176,335.128,29.264,138.7,78.176
slab_183,7487,9290,200,34501,0.19,2457,-0.92,-4.3,-1.9,750,0,1497,1858,5989,1858,1497,7432,5989,7432,-335.408,-64.08,-299.096,-132.16,335.407,64.08,299.096,132.16
slab_184,5478,12538,220,31828,0.21,2541,-0.91,-1.91,-0.8,750,90,1095,2507,4382,2507,1095,10030,4382,10030,-376.552,-62.424,-131.316,-54.952,376.553,62.424,131.316,54.952
slab_185,6944,11921,250,34300,0.2,2547,-0.95,-1.6,-0.95,750,45,1388,2384,5555,2384,1388,9536,5555,9536,-517.168,-78.56,-132.688,-78.56,517.168,78.56,132.688,78.56
slab_186,6785,12238,220,29051,0.22,2599,-0.61,-2.94,-1.85,500,45,1357,2447,5428,2447,1357,9790,5428,9790,-465.548,-51.0,-244.5,-153.06,465.549,51.0,244.5,153.06
slab_187,6059,15460,180,34810,0.18,2439,-0.79,-4.43,-3.01,500,45,1211,3092,4847,3092,1211,12368,4847,12368,-403.264,-74.216,-414.82,-281.696,403.264,74.216,414.821,281.696
slab_188,7880,15707,220,34929,0.18,2450,-0.56,-3.07,-1.34,750,90,1576,3141,6304,3141,1576,12565,6304,12565,-654.192,-69.212,-379.968,-166.032,654.192,69.212,379.968,166.032
slab_189,6185,8765,200,32848,0.22,2439,-0.88,-2.81,-1.88,750,90,1237,1753,4948,1753,1237,7012,4948,7012,-259.4,-47.592,-152.472,-101.888,259.4,47.592,152.472,101.888
slab_190,4168,14760,180,28665,0.18,2564,-0.46,-4.07,-1.89,1000,45,833,2952,3334,2952,833,11808,3334,11808,-278.58,-28.2,-250.44,-116.34,278.58,28.2,250.44,116.34
slab_191,6531,13234,180,32079,0.22,2539,-0.8,-1.65,-0.9,1000,45,1306,2646,5224,2646,1306,10587,5224,10587,-387.512,-69.12,-142.608,-77.824,387.511,69.12,142.608,77.824
slab_192,5218,11715,180,33641,0.18,2512,-0.71,-3.37,-1.69,500,45,1043,2343,4174,2343,1043,9372,4174,9372,-271.0,-43.3,-206.1,-103.7,271.0,43.3,206.1,103.7
slab_193,7528,13884,220,34014,0.22,2488,-0.32,-4.54,-2.32,1000,0,1505,2776,6022,2776,1505,11107,6022,11107,-561.288,-33.54,-474.508,-242.46,561.288,33.54,474.508,242.46
slab_194,5307,9980,250,29003,0.19,2463,-0.9,-4.82,-3.3,1000,45,1061,1996,4245,1996,1061,7984,4245,7984,-320.0,-47.68,-255.28,-174.72,320.0,47.68,255.28,174.72
slab_195,5016,15886,200,34664,0.19,2547,-0.5,-4.34,-1.94,1000,45,1003,3177,4012,3177,1003,12708,4012,12708,-398.284,-40.0,-345.844,-154.624,398.284,40.0,345.844,154.624
slab_196,6042,15201,220,32074,0.18,2500,-0.65,-1.62,-0.75,750,0,1208,3040,4833,3040,1208,12160,4833,12160,-495.676,-59.932,-148.976,-68.884,495.676,59.932,148.976,68.884
slab_197,4207,10304,250,32894,0.22,2567,-0.53,-4.0,-1.61,500,45,841,2060,3365,2060,841,8243,3365,8243,-273.0,-23.096,-173.24,-69.976,273.0,23.097,173.24,69.976
slab_198,4548,15229,220,33959,0.19,2503,-0.74,-3.6,-2.06,500,45,909,3045,3638,3045,909,12183,3638,12183,-373.988,-51.16,-249.4,-143.0,373.988,51.16,249.4,143.0
slab_199,6266,10364,180,31164,0.2,2595,-0.62,-2.11,-1.24,1000,0,1253,2072,5012,2072,1253,8291,5012,8291,-297.556,-40.208,-137.0,-80.544,297.556,40.208,137.0,80.544
slab_200,4527,15987,180,31226,0.19,2486,-0.61,-3.72,-1.65,1000,90,905,3197,3621,3197,905,12789,3621,12789,-317.712,-44.04,-269.26,-119.372,317.712,44.04,269.26,119.372
slab_201,5644,12096,180,28371,0.18,2582,-0.77,-3.34,-1.79,1000,90,1128,2419,4515,2419,1128,9676,4515,9676,-311.312,-52.584,-227.98,-122.296,311.312,52.583,227.98,122.295
slab_202,4572,10686,220,29331,0.2,2557,-0.48,-3.95,-1.98,1000,90,914,2137,3657,2137,914,8548,3657,8548,-269.592,-23.388,-192.992,-96.76,269.592,23.388,192.992,96.76
slab_203,6006,13805,220,31890,0.21,2494,-0.77,-4.62,-2.43,750,90,1201,2761,4804,2761,1201,11044,4804,11044,-446.188,-64.0,-382.948,-201.44,446.187,64.0,382.948,201.44
slab_204,7572,13636,180,32889,0.2,2567,-0.45,-2.28,-1.31,1000,0,1514,2727,6057,2727,1514,10908,6057,10908,-468.024,-46.38,-235.404,-135.18,468.025,46.38,235.404,135.18
slab_205,6390,11935,200,32294,0.21,2558,-0.46,-3.67,-2.37,500,0,1278,2387,5112,2387,1278,9548,5112,9548,-382.6,-34.6,-280.2,-180.8,382.6,34.6,280.2,180.8
slab_206,6345,15767,180,29562,0.18,2480,-0.71,-3.55,-1.64,1000,90,1269,3153,5076,3153,1269,12613,5076,12613,-438.172,-71.136,-355.2,-164.064,438.172,71.136,355.2,164.064
slab_207,7770,11863,180,33781,0.19,2453,-0.61,-1.51,-0.82,750,45,1554,2372,6216,2372,1554,9490,6216,9490,-399.208,-56.064,-139.128,-75.64,399.208,56.064,139.128,75.64
slab_208,7918,9418,250,35472,0.2,2539,-0.75,-2.3,-1.42,1000,90,1583,1883,6334,1883,1583,7534,6334,7534,-464.304,-56.0,-171.584,-106.0,464.304,56.0,171.584,106.0
slab_209,5082,12997,250,29575,0.22,2471,-0.61,-4.21,-2.91,750,45,1016,2599,4065,2599,1016,10397,4065,10397,-400.332,-40.2,-278.036,-192.012,400.331,40.2,278.037,192.012
slab_210,6887,9698,250,30597,0.2,2543,-0.35,-2.22,-1.07,500,90,1377,1939,5509,1939,1377,7758,5509,7758,-416.4,-22.8,-148.756,-72.0,416.4,22.8,148.756,72.0
slab_211,6771,12449,250,35338,0.22,2488,-0.33,-2.18,-1.06,750,90,1354,2489,5416,2489,1354,9959,5416,9959,-514.24,-28.0,-184.0,-89.44,514.24,28.0,184.0,89.44
slab_212,4323,10837,250,33373,0.19,2522,-0.85,-2.1,-1.01,1000,90,864,2167,3458,2167,864,8669,3458,8669,-289.764,-39.896,-98.412,-47.38,289.764,39.895,98.412,47.38
slab_213,5112,9124,180,33043,0.21,2461,-0.83,-2.66,-1.49,1000,0,1022,1824,4089,1824,1022,7299,4089,7299,-202.704,-38.72,-124.0,-69.568,202.704,38.72,124.0,69.568
slab_214,4215,8820,250,30705,0.21,2425,-0.52,-4.52,-3.12,500,45,843,1764,3372,1764,843,7056,3372,7056,-221.16,-19.12,-167.96,-115.92,221.16,19.12,167.96,115.92
slab_215,6674,15659,250,31911,0.21,2593,-0.33,-3.88,-2.3,500,90,1334,3131,5339,3131,1334,12527,5339,12527,-664.776,-33.96,-404.996,-240.372,664.777,33.96,404.996,240.373
slab_216,6351,9902,180,35481,0.22,2506,-0.38,-4.38,-2.96,750,45,1270,1980,5080,1980,1270,7921,5080,7921,-278.4,-24.0,-275.352,-186.104,278.4,24.0,275.352,186.104
slab_217,4763,15672,220,35182,0.18,2476,-0.6,-4.62,-3.21,750,45,952,3134,3810,3134,952,12537,3810,12537,-398.72,-44.96,-344.88,-239.712,398.72,44.96,344.88,239.712
slab_218,6626,12450,250,35284,0.22,2529,-0.67,-4.33,-1.88,500,90,1325,2490,5300,2490,1325,9960,5300,9960,-511.8,-55.0,-357.2,-154.6,511.8,55.0,357.2,154.6
slab_219,5879,13310,220,33886,0.19,2588,-0.76,-3.97,-2.39,500,0,1175,2662,4703,2662,1175,10648,4703,10648,-436.864,-59.424,-310.32,-187.392,436.864,59.424,310.32,187.392
slab_220,6502,15013,250,34774,0.2,2483,-0.94,-2.66,-1.21,500,45,1300,3002,5201,3002,1300,12010,5201,12010,-594.348,-91.456,-260.032,-117.872,594.348,91.456,260.032,117.872
slab_221,5325,15666,200,28055,0.19,2460,-0.69,-4.07,-2.03,1000,90,1065,3133,4260,3133,1065,12532,4260,12532,-402.624,-57.56,-339.54,-169.428,402.624,57.56,339.54,169.428
slab_222,6346,8093,220,33354,0.19,2460,-0.96,-4.59,-2.26,750,90,1269,1618,5076,1618,1269,6474,5076,6474,-272.648,-49.36,-235.728,-116.072,272.648,49.36,235.728,116.071
slab_223,6058,15562,220,33654,0.18,2475,-0.74,-4.23,-2.91,750,0,1211,3112,4846,3112,1211,12449,4846,12449,-503.456,-69.964,-398.848,-274.28,503.456,69.964,398.848,274.28
slab_224,5863,14125,220,31406,0.21,2520,-0.47,-2.19,-1.42,500,90,1172,2825,4690,2825,1172,11300,4690,11300,-450.472,-39.08,-181.416,-117.672,450.472,39.08,181.416,117.672
slab_225,7091,12880,180,32304,0.2,2580,-0.75,-1.79,-0.78,1000,90,1418,2576,5672,2576,1418,10304,5672,10304,-416.08,-68.472,-163.512,-71.216,416.08,68.472,163.512,71.216
slab_226,4828,12691,200,29347,0.19,2533,-0.69,-2.62,-1.61,750,0,965,2538,3862,2538,965,10152,3862,10152,-304.504,-42.24,-160.528,-98.648,304.504,42.24,160.528,98.648
slab_227,7681,12180,250,34624,0.18,2433,-0.64,-3.4,-1.42,750,90,1536,2436,6144,2436,1536,9744,6144,9744,-558.232,-59.896,-318.104,-132.92,558.232,59.896,318.104,132.92
slab_228,7305,10524,180,31243,0.19,2400,-0.48,-2.98,-1.23,750,90,1461,2104,5844,2104,1461,8419,5844,8419,-325.8,-37.04,-229.2,-94.8,325.8,37.04,229.2,94.8
slab_229,4261,12433,180,35656,0.22,2520,-0.98,-3.57,-2.25,1000,90,852,2486,3408,2486,852,9946,3408,9946,-235.756,-51.96,-189.096,-119.184,235.756,51.96,189.096,119.184
slab_230,6645,15895,250,31067,0.22,2497,-0.69,-1.79,-0.92,500,90,1329,3179,5316,3179,1329,12716,5316,12716,-646.528,-72.752,-188.904,-97.448,646.528,72.752,188.904,97.448
slab_231,7949,13421,200,33353,0.21,2430,-0.88,-3.12,-1.74,1000,0,1589,2684,6359,2684,1589,10736,6359,10736,-508.584,-93.864,-332.904,-185.484,508.583,93.864,332.904,185.484
slab_232,7419,8028,180,30444,0.2,2584,-0.62,-3.14,-2.03,500,45,1483,1605,5935,1605,1483,6422,5935,6422,-271.896,-37.08,-187.08,-121.08,271.896,37.08,187.08,121.08
slab_233,5417,9270,220,29544,0.22,2585,-0.46,-4.89,-2.92,1000,0,1083,1854,4333,1854,1083,7416,4333,7416,-280.08,-23.2,-245.6,-146.64,280.08,23.2,245.6,146.64
slab_234,4985,9688,180,28826,0.2,2514,-0.58,-2.54,-1.05,1000,0,997,1937,3988,1937,997,7750,3988,7750,-214.4,-28.0,-122.6,-50.76,214.4,28.0,122.6,50.76
slab_235,5647,11595,200,32421,0.19,2598,-0.96,-3.24,-1.58,1000,90,1129,2319,4517,2319,1129,9276,4517,9276,-333.776,-62.896,-212.104,-103.568,333.776,62.896,212.104,103.568
slab_236,5306,12730,220,29940,0.19,2436,-0.31,-3.18,-1.67,750,0,1061,2546,4244,2546,1061,10184,4244,10184,-355.196,-20.872,-214.676,-112.872,355.197,20.872,214.676,112.872
slab_237,6280,15770,200,33128,0.21,2542,-0.65,-1.6,-1.09,1000,45,1256,3154,5024,3154,1256,12616,5024,12616,-493.824,-64.448,-158.56,-107.936,493.824,64.448,158.56,107.936
slab_238,7218,12296,220,33704,0.2,2438,-0.79,-4.36,-2.45,500,0,1443,2459,5774,2459,1443,9836,5774,9836,-466.54,-70.5,-387.0,-217.5,466.54,70.5,387.0,217.5
slab_239,5231,15024,200,34600,0.2,2414,-0.61,-1.61,-0.91,500,45,1046,3004,4184,3004,1046,12019,4184,12019,-372.288,-47.52,-126.648,-71.536,372.288,47.52,126.648,71.536
slab_240,4994,10088,200,30705,0.21,2515,-0.41,-4.68,-2.89,500,0,998,2017,3995,2017,998,8070,3995,8070,-248.76,-20.88,-235.84,-145.72,248.76,20.88,235.84,145.721
slab_241,5099,11089,180,35156,0.18,2594,-0.59,-2.65,-1.23,500,45,1019,2217,4079,2217,1019,8871,4079,8871,-259.076,-33.616,-149.908,-69.728,259.076,33.616,149.908,69.728
slab_242,5241,15839,180,29735,0.22,2589,-0.92,-1.5,-0.82,500,90,1048,3167,4192,3167,1048,12671,4192,12671,-379.6,-76.2,-124.176,-68.176,379.6,76.2,124.176,68.176
slab_243,6475,13765,200,31249,0.22,2541,-0.77,-4.01,-2.16,1000,45,1295,2753,5180,2753,1295,11012,5180,11012,-444.452,-68.64,-357.416,-192.48,444.451,68.64,357.416,192.48
slab_244,5263,10142,220,32200,0.22,2519,-0.93,-1.57,-0.85,750,0,1052,2028,4210,2028,1052,8113,4210,8113,-290.108,-49.62,-84.0,-45.54,290.107,49.62,84.0,45.54
slab_245,5518,10563,250,28374,0.2,2456,-0.48,-4.94,-2.8,1000,90,1103,2112,4414,2112,1103,8450,4414,8450,-351.148,-28.032,-287.968,-163.28,351.148,28.032,287.967,163.28
slab_246,6949,11420,220,29248,0.19,2458,-0.73,-2.08,-1.14,1000,90,1389,2284,5559,2284,1389,9136,5559,9136,-421.0,-57.948,-165.12,-90.564,421.0,57.948,165.121,90.564
slab_247,5382,10108,250,35917,0.21,2589,-0.66,-4.41,-2.82,500,0,1076,2021,4305,2021,1076,8086,4305,8086,-345.56,-36.232,-239.948,-153.424,345.56,36.233,239.948,153.424
slab_248,6950,12477,250,29507,0.22,2538,-0.31,-1.65,-0.92,500,90,1390,2495,5560,2495,1390,9981,5560,9981,-539.952,-27.0,-142.5,-79.5,539.952,27.0,142.5,79.5
slab_249,4198,14261,180,31378,0.19,2561,-0.84,-2.52,-1.01,1000,45,839,2852,3358,2852,839,11408,3358,11408,-270.772,-50.392,-150.892,-60.536,270.772,50.391,150.893,60.537
slab_250,5528,8495,250,33400,0.2,2401,-0.63,-3.56,-1.44,1000,45,1105,1699,4422,1699,1105,6796,4422,6796,-276.56,-29.6,-167.2,-67.68,276.56,29.6,167.2,67.68
slab_251,6194,10348,180,32114,0.21,2572,-0.7,-1.71,-0.78,500,90,1238,2069,4955,2069,1238,8278,4955,8278,-291.04,-45.076,-109.488,-49.684,291.04,45.076,109.488,49.684
slab_252,4609,9974,200,33077,0.2,2490,-0.81,-3.61,-1.85,750,45,921,1994,3687,1994,921,7979,3687,7979,-224.592,-37.28,-165.968,-85.088,224.592,37.28,165.968,85.088
slab_253,6314,9992,200,30457,0.21,2420,-0.54,-2.0,-1.26,500,45,1262,1998,5051,1998,1262,7993,5051,7993,-299.636,-33.92,-125.92,-79.68,299.636,33.92,125.92,79.68
slab_254,5553,11089,250,28459,0.21,2579,-0.88,-3.25,-1.72,750,90,1110,2217,4442,2217,1110,8871,4442,8871,-389.468,-54.0,-200.048,-105.968,389.468,54.0,200.048,105.967
slab_255,7514,15977,180,35330,0.2,2410,-0.84,-1.85,-1.12,1000,45,1502,3195,6011,3195,1502,12781,6011,12781,-510.92,-100.848,-222.112,-134.544,510.92,100.848,222.112,134.544
slab_256,5110,8381,180,33606,0.22,2539,-0.61,-4.88,-3.31,750,0,1022,1676,4088,1676,1022,6704,4088,6704,-191.992,-26.116,-208.924,-141.684,191.992,26.116,208.924,141.684
slab_257,7938,9697,200,34162,0.21,2501,-0.35,-3.95,-2.25,1000,45,1587,1939,6350,1939,1587,7757,6350,7757,-377.736,-26.92,-304.016,-173.22,377.735,26.92,304.016,173.22
slab_258,6773,15344,220,31144,0.21,2435,-0.45,-2.59,-1.1,1000,45,1354,3068,5418,3068,1354,12275,5418,12275,-546.128,-46.624,-269.32,-114.324,546.128,46.624,269.32,114.324
slab_259,4219,8800,250,29901,0.21,2487,-0.58,-2.85,-1.65,750,0,843,1760,3375,1760,843,7040,3375,7040,-226.432,-21.568,-105.824,-61.216,226.431,21.568,105.824,61.216
slab_260,6597,10239,250,32019,0.19,2541,-0.34,-3.49,-2.11,1000,45,1319,2047,5277,2047,1319,8191,5277,8191,-420.904,-22.896,-235.728,-142.504,420.903,22.896,235.728,142.503
slab_261,4351,14325,220,34537,0.19,2418,-0.94,-4.46,-2.74,1000,0,870,2865,3480,2865,870,11460,3480,11460,-325.26,-58.5,-277.86,-170.76,325.26,58.5,277.86,170.76
slab_262,7029,11191,220,30954,0.18,2401,-0.34,-3.44,-2.16,500,0,1405,2238,5623,2238,1405,8952,5623,8952,-407.64,-26.76,-270.32,-169.44,407.64,26.76,270.32,169.44
slab_263,4357,9535,250,31676,0.2,2531,-0.71,-4.91,-2.49,500,90,871,1907,3485,1907,871,7628,3485,7628,-257.736,-29.6,-204.0,-103.2,257.736,29.6,204.0,103.2
slab_264,6449,14426,220,35075,0.2,2474,-0.71,-2.27,-1.4,1000,0,1289,2885,5159,2885,1289,11540,5159,11540,-496.704,-66.0,-211.2,-130.32,496.705,66.0,211.2,130.32
slab_265,6342,12268,200,33614,0.2,2435,-0.81,-4.06,-1.8,500,45,1268,2453,5073,2453,1268,9814,5073,9814,-372.0,-62.8,-316.084,-139.8,372.0,62.8,316.084,139.8
slab_266,5130,11449,220,31966,0.21,2492,-0.82,-4.14,-2.43,1000,90,1026,2289,4104,2289,1026,9159,4104,9159,-315.824,-48.096,-243.184,-142.8,315.824,48.096,243.184,142.8
slab_267,4800,11750,180,29109,0.19,2501,-0.77,-2.83,-1.81,750,45,960,2350,3840,2350,960,9400,3840,9400,-249.024,-43.36,-159.552,-102.112,249.024,43.36,159.552,102.112
slab_268,5371,11527,200,30461,0.19,2577,-0.86,-3.9,-2.69,750,45,1074,2305,4296,2305,1074,9221,4296,9221,-312.928,-53.376,-241.496,-166.624,312.928,53.376,241.496,166.624
slab_269,7010,13693,250,35927,0.2,2462,-0.77,-4.02,-2.56,750,0,1402,2738,5608,2738,1402,10954,5608,10954,-579.4,-73.88,-385.68,-245.64,579.4,73.88,385.68,245.64
slab_270,7817,12619,200,32851,0.22,2446,-0.52,-3.07,-2.11,750,90,1563,2523,6253,2523,1563,10095,6253,10095,-473.264,-51.464,-302.608,-207.956,473.264,51.464,302.609,207.956
