slab_id,b,h,d,E,nu,rho,sdl,ll,llred,mesh,angle,sx1,sy1,sx2,sy2,sx3,sy3,sx4,sy4,dl_load,sdl_load,ll_load,llred_load,dl_reaction,sdl_reaction,ll_reaction,llred_reaction
slab_135,5652,12291,180,32139,0.2,2441,-0.5,-1.7,-1.05,750,45,1130,2458,4521,2458,1130,9832,4521,9832,-299.384,-34.744,-118.184,-72.728,299.384,34.744,118.184,72.728
slab_136,6204,10380,250,35758,0.21,2440,-0.62,-3.0,-2.02,750,0,1240,2076,4963,2076,1240,8304,4963,8304,-385.38,-40.08,-193.08,-130.08,385.38,40.08,193.08,130.08
slab_137,5032,14015,250,35104,0.21,2561,-0.37,-2.62,-1.62,750,45,1006,2803,4025,2803,1006,11212,4025,11212,-442.856,-26.16,-184.72,-114.16,442.855,26.16,184.72,114.16
slab_138,4083,14863,220,34733,0.22,2418,-0.4,-2.71,-1.35,1000,90,816,2972,3266,2972,816,11890,3266,11890,-316.72,-24.3,-164.412,-81.9,316.719,24.3,164.413,81.9
slab_139,5602,14127,220,35408,0.19,2411,-0.71,-2.54,-1.53,750,45,1120,2825,4481,2825,1120,11301,4481,11301,-411.976,-56.0,-200.848,-121.128,411.976,56.0,200.847,121.128
slab_140,6441,14274,180,35680,0.2,2409,-0.92,-4.8,-3.08,1000,0,1288,2854,5152,2854,1288,11419,5152,11419,-391.136,-84.48,-441.24,-283.2,391.136,84.48,441.24,283.2
slab_141,5903,8416,200,33419,0.21,2451,-0.88,-3.24,-1.68,1000,45,1180,1683,4722,1683,1180,6732,4722,6732,-238.896,-43.68,-160.976,-83.52,238.896,43.68,160.976,83.52
slab_142,6336,15092,180,30323,0.19,2591,-0.51,-2.89,-1.34,500,0,1267,3018,5068,3018,1267,12073,5068,12073,-437.136,-48.864,-276.676,-128.168,437.136,48.864,276.676,128.168
slab_143,7714,13414,250,35660,0.21,2429,-0.61,-3.34,-2.19,500,90,1542,2682,6171,2682,1542,10731,6171,10731,-616.176,-63.016,-345.656,-226.336,616.176,63.016,345.657,226.336
slab_144,6312,14839,250,35834,0.21,2451,-0.96,-3.87,-2.16,1000,45,1262,2967,5049,2967,1262,11871,5049,11871,-563.068,-90.0,-362.42,-202.32,563.068,90.0,362.419,202.32
slab_145,7497,10554,180,33716,0.21,2536,-0.4,-4.83,-2.43,500,0,1499,2110,5997,2110,1499,8443,5997,8443,-354.384,-31.32,-382.32,-192.24,354.384,31.32,382.32,192.24
slab_146,5980,12278,250,28492,0.21,2519,-0.58,-3.35,-1.41,500,45,1196,2455,4784,2455,1196,9822,4784,9822,-453.256,-42.4,-245.792,-103.8,453.256,42.4,245.792,103.8
slab_147,7784,8747,180,34566,0.21,2434,-0.4,-2.47,-1.54,500,0,1556,1749,6227,1749,1556,6997,6227,6997,-292.5,-27.12,-168.4,-105.004,292.5,27.12,168.4,105.005
slab_148,7385,14821,220,31479,0.2,2401,-0.31,-4.22,-2.82,1000,0,1477,2964,5908,2964,1477,11856,5908,11856,-567.108,-34.08,-462.0,-308.528,567.108,34.08,462.0,308.528
slab_149,7478,14947,250,33459,0.2,2443,-0.8,-4.51,-2.65,500,0,1495,2989,5982,2989,1495,11957,5982,11957,-669.6,-90.0,-504.0,-296.7,669.6,90.0,504.0,296.7
slab_150,6676,15354,200,28357,0.21,2558,-0.78,-3.58,-2.3,500,45,1335,3070,5340,3070,1335,12283,5340,12283,-514.74,-79.8,-367.02,-235.44,514.74,79.8,367.02,235.44
slab_151,6999,14497,250,31659,0.19,2429,-0.46,-2.49,-1.52,750,0,1399,2899,5599,2899,1399,11597,5599,11597,-604.608,-46.4,-252.8,-154.4,604.607,46.4,252.8,154.4
slab_152,7001,15095,220,28884,0.19,2468,-0.83,-3.06,-1.67,500,0,1400,3019,5600,3019,1400,12076,5600,12076,-562.56,-87.72,-323.16,-176.58,562.56,87.72,323.16,176.58
slab_153,7734,11731,250,31995,0.21,2433,-0.52,-4.33,-2.85,1000,90,1546,2346,6187,2346,1546,9384,6187,9384,-541.368,-47.088,-392.88,-258.608,541.368,47.088,392.879,258.608
slab_154,4667,9997,200,34864,0.22,2412,-0.88,-1.91,-0.86,500,45,933,1999,3733,1999,933,7997,3733,7997,-220.8,-40.8,-88.808,-40.0,220.8,40.8,88.808,40.0
slab_155,6672,11270,250,34696,0.2,2430,-0.99,-2.85,-1.8,500,90,1334,2254,5337,2254,1334,9016,5337,9016,-448.2,-74.52,-214.32,-135.48,448.2,74.52,214.32,135.48
slab_156,6634,15600,200,29601,0.18,2406,-0.83,-3.97,-2.61,1000,90,1326,3120,5307,3120,1326,12480,5307,12480,-488.472,-85.824,-410.88,-270.176,488.472,85.824,410.88,270.176
slab_157,4763,8595,250,30057,0.2,2588,-0.35,-2.35,-1.05,500,90,952,1719,3810,1719,952,6876,3810,6876,-259.756,-14.56,-96.04,-43.24,259.755,14.56,96.04,43.24
slab_158,5890,9353,200,35653,0.2,2571,-0.38,-4.83,-3.21,1000,0,1178,1870,4712,1870,1178,7482,4712,7482,-277.888,-20.928,-266.048,-176.8,277.888,20.928,266.048,176.8
slab_159,5269,11309,200,32103,0.22,2523,-0.86,-2.12,-0.92,1000,0,1053,2261,4215,2261,1053,9047,4215,9047,-294.952,-51.248,-126.36,-54.76,294.952,51.248,126.361,54.76
slab_160,5492,14310,180,28898,0.21,2599,-0.44,-3.25,-1.87,500,45,1098,2862,4393,2862,1098,11448,4393,11448,-360.84,-34.68,-255.12,-147.24,360.84,34.68,255.12,147.24
slab_161,6955,15182,250,30367,0.21,2471,-0.75,-1.65,-0.94,1000,0,1391,3036,5564,3036,1391,12145,5564,12145,-640.0,-79.352,-174.224,-99.352,640.0,79.352,174.224,99.352
slab_162,4428,14551,250,31759,0.19,2405,-0.39,-2.63,-1.07,750,0,885,2910,3542,2910,885,11640,3542,11640,-380.16,-24.96,-169.6,-68.8,380.16,24.96,169.6,68.8
slab_163,6296,9930,180,28556,0.21,2446,-0.64,-1.6,-1.06,750,90,1259,1986,5036,1986,1259,7944,5036,7944,-269.976,-40.08,-100.208,-66.128,269.977,40.08,100.208,66.128
slab_164,4574,9866,220,29694,0.19,2582,-0.62,-3.54,-2.44,500,45,914,1973,3659,1973,914,7892,3659,7892,-251.36,-28.0,-159.888,-110.288,251.36,28.0,159.887,110.289
slab_165,4149,9748,250,33109,0.2,2543,-0.56,-4.46,-2.76,750,45,829,1949,3319,1949,829,7798,3319,7798,-252.272,-22.688,-180.32,-111.584,252.271,22.688,180.32,111.584
slab_166,7954,8492,220,31989,0.19,2456,-0.6,-3.7,-2.29,500,45,1590,1698,6363,1698,1590,6793,6363,6793,-358.072,-40.376,-249.896,-154.792,358.072,40.376,249.896,154.792
slab_167,6772,11791,220,31531,0.22,2452,-0.95,-4.42,-2.23,750,0,1354,2358,5417,2358,1354,9432,5417,9432,-422.584,-76.0,-352.824,-178.112,422.583,76.0,352.824,178.112
slab_168,5729,10799,200,33750,0.18,2411,-0.31,-3.4,-1.88,750,45,1145,2159,4583,2159,1145,8639,4583,8639,-292.5,-19.08,-210.412,-116.46,292.5,19.08,210.412,116.46
slab_169,7757,14508,250,31337,0.19,2518,-0.32,-3.68,-2.23,1000,0,1551,2901,6205,2901,1551,11606,6205,11606,-695.016,-36.0,-414.096,-250.936,695.016,36.0,414.096,250.936
slab_170,5232,12518,220,33294,0.18,2494,-0.63,-4.73,-2.69,1000,0,1046,2503,4185,2503,1046,10014,4185,10014,-352.516,-41.216,-309.764,-176.204,352.516,41.216,309.764,176.204
slab_171,7007,12825,200,31952,0.19,2516,-0.64,-5.0,-2.38,1000,45,1401,2565,5605,2565,1401,10260,5605,10260,-443.6,-57.48,-449.384,-213.872,443.601,57.48,449.384,213.872
slab_172,5198,15601,180,29826,0.2,2483,-0.87,-4.15,-2.5,1000,45,1039,3120,4158,3120,1039,12480,4158,12480,-355.632,-70.56,-336.464,-202.688,355.632,70.56,336.463,202.688
slab_173,6754,11360,220,33592,0.21,2550,-0.71,-4.12,-2.81,500,0,1350,2272,5403,2272,1350,9088,5403,9088,-422.544,-54.36,-316.428,-215.76,422.544,54.36,316.428,215.76
slab_174,7588,9438,220,35201,0.21,2538,-0.93,-1.58,-1.04,500,45,1517,1887,6070,1887,1517,7550,6070,7550,-392.0,-66.88,-113.44,-74.868,392.0,66.88,113.44,74.867
slab_175,6424,10661,200,31418,0.22,2591,-0.68,-3.33,-1.6,1000,90,1284,2132,5139,2132,1284,8528,5139,8528,-348.128,-46.624,-228.008,-109.608,348.128,46.624,228.008,109.609
slab_176,4123,8154,180,31602,0.2,2404,-0.35,-3.59,-2.16,750,45,824,1630,3298,1630,824,6523,3298,6523,-142.8,-11.76,-120.696,-72.608,142.8,11.76,120.696,72.608
slab_177,4531,10467,220,31736,0.18,2422,-0.68,-3.25,-1.96,750,45,906,2093,3624,2093,906,8373,3624,8373,-247.976,-32.4,-154.08,-92.88,247.975,32.4,154.08,92.88
slab_178,6262,11603,250,35977,0.18,2543,-0.92,-4.37,-1.91,1000,90,1252,2320,5009,2320,1252,9282,5009,9282,-453.144,-66.784,-317.556,-138.752,453.144,66.784,317.557,138.752
slab_179,4460,13558,180,33634,0.19,2595,-0.44,-3.99,-2.24,750,45,892,2711,3568,2711,892,10846,3568,10846,-277.104,-26.464,-241.184,-135.456,277.104,26.464,241.184,135.456
slab_180,4327,12389,220,33888,0.21,2594,-0.94,-4.92,-2.81,1000,90,865,2477,3461,2477,865,9911,3461,9911,-300.072,-50.4,-263.772,-150.656,300.072,50.4,263.772,150.656
slab_181,6259,10646,180,32723,0.19,2554,-0.68,-2.47,-1.68,1000,45,1251,2129,5007,2129,1251,8516,5007,8516,-300.504,-45.312,-164.568,-112.008,300.504,45.312,164.568,112.008
slab_182,6343,14084,250,32435,0.19,2566,-0.84,-4.85,-3.3,750,45,1268,2816,5074,2816,1268,11267,5074,11267,-562.268,-75.2,-433.368,-294.968,562.267,75.2,433.369,294.968
slab_183,5034,14209,250,28524,0.19,2437,-0.98,-3.95,-1.96,500,90,1006,2841,4027,2841,1006,11367,4027,11367,-427.16,-70.08,-282.72,-140.16,427.16,70.08,282.72,140.16
slab_184,7734,9726,220,33845,0.22,2553,-0.32,-3.75,-1.97,750,45,1546,1945,6187,1945,1546,7780,6187,7780,-414.408,-24.096,-281.96,-148.208,414.407,24.096,281.96,148.208
slab_185,6688,15012,180,28739,0.19,2538,-0.41,-1.6,-0.82,1000,90,1337,3002,5350,3002,1337,12009,5350,12009,-450.0,-41.168,-160.648,-82.284,450.0,41.168,160.648,82.284
slab_186,7311,15729,180,33093,0.19,2484,-0.74,-3.24,-2.18,500,0,1462,3145,5848,3145,1462,12583,5848,12583,-504.048,-85.7,-372.184,-250.448,504.048,85.7,372.185,250.448
slab_187,7090,10474,180,34850,0.22,2552,-0.67,-3.03,-1.29,500,45,1418,2094,5672,2094,1418,8379,5672,8379,-334.26,-49.44,-224.94,-96.12,334.26,49.44,224.94,96.12
slab_188,7054,14174,180,35126,0.19,2505,-0.67,-1.78,-0.94,750,90,1410,2834,5643,2834,1410,11339,5643,11339,-442.352,-67.2,-178.048,-94.048,442.352,67.2,178.048,94.049
slab_189,6432,11563,180,30045,0.19,2428,-0.35,-4.08,-2.43,500,90,1286,2312,5145,2312,1286,9250,5145,9250,-318.832,-26.272,-303.64,-180.724,318.832,26.272,303.64,180.724
slab_190,5426,14289,220,35446,0.2,2412,-0.76,-1.83,-0.76,750,0,1085,2857,4340,2857,1085,11431,4340,11431,-403.44,-58.88,-141.84,-58.88,403.44,58.88,141.84,58.88
slab_191,6027,13373,250,30456,0.2,2437,-0.86,-1.87,-0.91,750,45,1205,2674,4821,2674,1205,10698,4821,10698,-481.644,-69.268,-150.736,-73.376,481.644,69.268,150.736,73.376
slab_192,7340,13988,250,28324,0.19,2427,-0.3,-2.83,-1.37,500,0,1468,2797,5872,2797,1468,11190,5872,11190,-610.936,-30.6,-290.372,-140.82,610.936,30.6,290.372,140.82
slab_193,4402,13634,180,35502,0.19,2437,-0.58,-3.45,-1.59,750,45,880,2726,3521,2726,880,10907,3521,10907,-258.188,-34.744,-207.04,-95.344,258.189,34.744,207.04,95.344
slab_194,6967,11907,180,28013,0.19,2504,-0.54,-4.93,-2.13,750,45,1393,2381,5573,2381,1393,9525,5573,9525,-366.724,-44.72,-408.832,-176.72,366.724,44.72,408.833,176.72
slab_195,6498,11274,250,31748,0.22,2457,-0.46,-3.54,-2.3,750,90,1299,2254,5198,2254,1299,9019,5198,9019,-441.4,-33.84,-259.28,-168.68,441.401,33.84,259.28,168.68
slab_196,4684,13048,180,28945,0.2,2529,-0.35,-2.81,-1.47,750,90,936,2609,3747,2609,936,10438,3747,10438,-272.876,-21.424,-171.676,-89.844,272.875,21.424,171.676,89.844
slab_197,6890,10816,220,33217,0.2,2409,-0.41,-2.8,-1.79,750,0,1378,2163,5512,2163,1378,8652,5512,8652,-387.6,-30.6,-208.8,-133.2,387.6,30.6,208.8,133.2
slab_198,5443,9081,220,28700,0.21,2468,-0.7,-3.7,-2.5,750,45,1088,1816,4354,1816,1088,7264,4354,7264,-263.216,-34.648,-182.864,-123.592,263.215,34.648,182.864,123.592
slab_199,6657,15931,180,31190,0.21,2483,-0.34,-1.51,-0.77,1000,45,1331,3186,5325,3186,1331,12744,5325,12744,-464.976,-36.064,-160.0,-81.68,464.976,36.064,160.0,81.68
slab_200,6936,11755,220,28594,0.18,2511,-0.77,-2.75,-1.31,750,0,1387,2351,5548,2351,1387,9404,5548,9404,-441.888,-62.624,-224.08,-106.816,441.888,62.624,224.08,106.816
slab_201,5571,12058,200,35659,0.22,2454,-0.43,-2.42,-1.56,1000,45,1114,2411,4456,2411,1114,9646,4456,9646,-323.48,-28.8,-162.528,-104.864,323.48,28.8,162.528,104.864
slab_202,7460,15696,220,29603,0.19,2485,-0.96,-1.71,-1.16,1000,90,1492,3139,5968,3139,1492,12556,5968,12556,-627.92,-112.512,-200.0,-135.84,627.92,112.512,200.0,135.84
slab_203,7257,13021,220,32534,0.2,2459,-0.3,-3.89,-2.38,1000,90,1451,2604,5805,2604,1451,10416,5805,10416,-501.48,-28.376,-367.536,-224.976,501.48,28.376,367.537,224.976
slab_204,6727,8027,200,31963,0.2,2439,-0.44,-4.52,-2.61,1000,90,1345,1605,5381,1605,1345,6421,5381,6421,-258.4,-23.736,-244.116,-140.924,258.4,23.736,244.116,140.924
slab_205,7903,11160,180,29869,0.22,2543,-0.86,-1.79,-0.91,500,45,1580,2232,6322,2232,1580,8928,6322,8928,-396.336,-76.368,-157.92,-80.384,396.336,76.368,157.92,80.384
slab_206,6220,14373,200,31465,0.21,2412,-0.53,-2.07,-1.33,1000,45,1244,2874,4976,2874,1244,11498,4976,11498,-423.072,-47.28,-185.04,-118.8,423.072,47.28,185.04,118.8
slab_207,7193,9040,250,29961,0.19,2572,-0.69,-3.2,-2.19,750,90,1438,1808,5754,1808,1438,7232,5754,7232,-410.192,-44.88,-208.08,-142.32,410.192,44.88,208.08,142.32
slab_208,4817,14966,180,34522,0.2,2413,-0.55,-2.69,-1.26,750,45,963,2993,3853,2993,963,11972,3853,11972,-307.2,-39.68,-194.08,-90.768,307.2,39.68,194.08,90.768
slab_209,7442,9800,200,33576,0.2,2423,-0.9,-4.35,-2.28,1000,45,1488,1960,5953,1960,1488,7840,5953,7840,-346.72,-65.64,-317.28,-166.36,346.72,65.64,317.28,166.36
slab_210,7170,10462,200,33001,0.19,2533,-0.89,-1.68,-1.11,1000,45,1434,2092,5736,2092,1434,8369,5736,8369,-372.876,-66.792,-126.0,-83.24,372.876,66.792,126.0,83.24
slab_211,7548,14970,220,35984,0.22,2447,-0.31,-2.0,-1.24,1000,0,1509,2994,6038,2994,1509,11976,6038,11976,-596.88,-34.92,-225.96,-140.04,596.88,34.92,225.96,140.04
slab_212,6279,10869,250,30938,0.21,2522,-0.54,-4.24,-1.87,500,90,1255,2173,5023,2173,1255,8695,5023,8695,-422.084,-37.136,-289.648,-127.808,422.084,37.136,289.647,127.808
slab_213,7694,13076,250,30138,0.19,2428,-0.46,-1.54,-0.86,500,90,1538,2615,6155,2615,1538,10460,6155,10460,-599.472,-46.24,-155.256,-86.816,599.473,46.24,155.256,86.816
slab_214,7344,8938,180,32735,0.19,2586,-0.81,-2.15,-1.04,500,0,1468,1787,5875,1787,1468,7150,5875,7150,-299.972,-52.8,-141.104,-68.28,299.973,52.8,141.104,68.28
slab_215,5552,15573,250,30092,0.18,2528,-0.94,-2.98,-1.57,500,0,1110,3114,4441,3114,1110,12458,4441,12458,-535.96,-81.572,-257.848,-135.696,535.959,81.572,257.848,135.696
slab_216,6351,10296,180,29291,0.21,2575,-0.3,-3.36,-1.37,500,0,1270,2059,5080,2059,1270,8236,5080,8236,-297.228,-19.672,-219.748,-89.784,297.228,19.672,219.747,89.784
slab_217,6641,8947,200,33145,0.2,2597,-0.61,-4.58,-2.0,500,0,1328,1789,5312,1789,1328,7157,5312,7157,-302.856,-36.2,-272.06,-118.88,302.856,36.2,272.06,118.88
slab_218,7694,15527,180,31200,0.2,2527,-0.34,-4.51,-2.03,500,0,1538,3105,6155,3105,1538,12421,6155,12421,-533.064,-40.292,-538.764,-242.984,533.064,40.292,538.764,242.984
slab_219,7896,14802,180,33427,0.2,2497,-0.36,-2.9,-1.88,1000,90,1579,2960,6316,2960,1579,11841,6316,11841,-515.38,-42.0,-339.0,-219.54,515.38,42.0,339.0,219.54
slab_220,6770,14279,220,32466,0.2,2403,-0.68,-3.34,-2.23,1000,90,1354,2855,5416,2855,1354,11423,5416,11423,-501.432,-65.7,-322.92,-215.46,501.432,65.7,322.92,215.46
slab_221,4663,9353,220,34930,0.21,2480,-0.95,-4.74,-2.41,500,90,932,1870,3730,1870,932,7482,3730,7482,-233.592,-41.6,-206.568,-104.8,233.592,41.6,206.569,104.8
slab_222,4799,15894,200,29167,0.21,2568,-0.68,-4.42,-2.47,1000,90,959,3178,3839,3178,959,12715,3839,12715,-384.288,-51.96,-337.208,-188.344,384.288,51.96,337.208,188.344
slab_223,4649,14226,180,34122,0.21,2471,-0.52,-1.68,-0.87,500,90,929,2845,3719,2845,929,11380,3719,11380,-288.896,-34.8,-111.552,-57.6,288.895,34.8,111.551,57.6
slab_224,4694,10410,180,34349,0.19,2535,-0.39,-3.66,-1.62,500,45,938,2082,3755,2082,938,8328,3755,8328,-218.64,-19.04,-178.72,-78.92,218.64,19.04,178.72,78.92
slab_225,4006,13215,250,28336,0.21,2564,-0.68,-3.64,-2.23,500,45,801,2643,3204,2643,801,10572,3204,10572,-332.752,-35.904,-192.98,-118.112,332.752,35.904,192.98,118.112
slab_226,5788,15662,180,33983,0.22,2503,-0.5,-4.22,-2.86,500,90,1157,3132,4630,3132,1157,12529,4630,12529,-400.632,-45.804,-382.324,-259.144,400.633,45.804,382.324,259.144
slab_227,7995,9902,180,30014,0.21,2585,-0.79,-4.45,-2.85,500,90,1599,1980,6396,1980,1599,7921,6396,7921,-361.44,-62.56,-352.0,-225.44,361.44,62.56,352.0,225.44
slab_228,5318,13981,180,33785,0.18,2565,-0.79,-4.17,-1.87,750,45,1063,2796,4254,2796,1063,11184,4254,11184,-336.72,-58.56,-310.008,-139.28,336.72,58.56,310.008,139.28
slab_229,4394,8358,180,33222,0.19,2507,-0.59,-2.79,-1.33,500,0,878,1671,3515,1671,878,6686,3515,6686,-162.56,-21.84,-102.56,-49.0,162.561,21.84,102.56,49.0
slab_230,4515,13334,180,35098,0.18,2470,-0.88,-2.14,-1.41,1000,90,903,2666,3612,2666,903,10667,3612,10667,-262.5,-53.1,-128.7,-84.9,262.5,53.1,128.7,84.9
slab_231,4696,8820,180,29217,0.19,2574,-0.84,-3.99,-1.77,500,90,939,1764,3756,1764,939,7056,3756,7056,-188.344,-34.504,-165.328,-73.44,188.344,34.504,165.328,73.44
slab_232,4075,8292,200,31928,0.2,2585,-1.0,-3.9,-2.42,750,90,815,1658,3260,1658,815,6633,3260,6633,-171.408,-33.724,-131.824,-81.708,171.408,33.724,131.824,81.708
slab_233,6248,8016,180,30388,0.19,2499,-0.48,-3.39,-1.92,500,0,1249,1603,4998,1603,1249,6412,4998,6412,-221.04,-24.128,-169.796,-96.0,221.04,24.128,169.796,96.0
slab_234,6708,8707,220,31301,0.19,2484,-0.44,-3.84,-2.54,1000,0,1341,1741,5366,1741,1341,6965,5366,6965,-313.056,-25.64,-224.296,-148.36,313.056,25.64,224.296,148.36
slab_235,4209,10264,220,28326,0.19,2480,-0.35,-3.45,-2.32,500,0,841,2052,3367,2052,841,8211,3367,8211,-231.232,-14.84,-149.04,-100.312,231.232,14.84,149.041,100.312
slab_236,6871,15027,220,34507,0.19,2553,-0.45,-4.31,-1.87,500,90,1374,3005,5496,3005,1374,12021,5496,12021,-568.776,-45.84,-444.852,-193.56,568.775,45.84,444.852,193.56
slab_237,4674,9199,250,33649,0.2,2599,-0.78,-2.6,-1.14,500,0,934,1839,3739,1839,934,7359,3739,7359,-274.208,-33.6,-112.0,-48.8,274.208,33.6,112.0,48.8
slab_238,5578,15864,250,35801,0.19,2568,-0.59,-1.7,-0.9,750,45,1115,3172,4462,3172,1115,12691,4462,12691,-557.432,-52.12,-150.276,-79.736,557.433,52.12,150.276,79.736
slab_239,4114,11449,180,32842,0.21,2446,-0.47,-4.69,-3.01,750,90,822,2289,3291,2289,822,9159,3291,9159,-203.428,-22.204,-220.8,-141.744,203.428,22.204,220.8,141.744
slab_240,7497,14253,220,33965,0.19,2582,-0.96,-2.51,-1.42,1000,0,1499,2850,5997,2850,1499,11402,5997,11402,-595.5,-102.54,-268.08,-151.66,595.5,102.54,268.08,151.66
slab_241,5405,12397,220,28007,0.2,2498,-0.7,-4.16,-2.32,500,0,1081,2479,4324,2479,1081,9917,4324,9917,-361.572,-46.6,-278.9,-155.5,361.572,46.6,278.9,155.5
slab_242,7232,13757,250,34930,0.18,2451,-0.87,-4.45,-3.01,750,90,1446,2751,5785,2751,1446,11005,5785,11005,-598.2,-86.4,-442.664,-299.26,598.201,86.4,442.664,299.26
slab_243,6513,10505,200,30584,0.19,2403,-0.56,-4.12,-1.97,1000,90,1302,2101,5210,2101,1302,8404,5210,8404,-322.552,-38.32,-281.92,-134.816,322.553,38.32,281.92,134.816
slab_244,6110,13541,250,31141,0.2,2521,-0.76,-4.32,-2.96,1000,0,1222,2708,4888,2708,1222,10832,4888,10832,-511.632,-62.88,-357.552,-244.8,511.632,62.88,357.552,244.8
slab_245,7149,11323,220,29096,0.22,2535,-0.93,-2.88,-1.81,1000,45,1429,2264,5719,2264,1429,9058,5719,9058,-442.9,-75.336,-233.132,-146.532,442.9,75.336,233.131,146.532
slab_246,5666,11089,180,33757,0.22,2594,-0.93,-2.41,-1.29,1000,0,1133,2217,4532,2217,1133,8871,4532,8871,-287.796,-58.384,-151.424,-81.116,287.795,58.384,151.424,81.116
slab_247,5514,14050,220,32257,0.21,2521,-0.95,-4.3,-2.26,750,90,1102,2810,4411,2810,1102,11240,4411,11240,-421.44,-73.44,-333.12,-175.28,421.44,73.44,333.12,175.28
slab_248,4543,13634,200,35567,0.21,2439,-0.53,-3.65,-2.48,500,0,908,2726,3634,2726,908,10907,3634,10907,-296.592,-32.68,-225.792,-153.792,296.592,32.68,225.792,153.793
slab_249,7900,11837,220,29060,0.2,2502,-0.43,-3.79,-1.77,750,0,1580,2367,6320,2367,1580,9469,6320,9469,-504.936,-40.296,-354.4,-165.544,504.936,40.296,354.4,165.544
slab_250,4847,13282,200,28234,0.19,2467,-0.61,-1.76,-1.2,500,0,969,2656,3877,2656,969,10625,3877,10625,-311.668,-39.52,-112.968,-76.8,311.667,39.52,112.968,76.8
slab_251,6201,8383,200,35166,0.21,2521,-0.9,-3.43,-1.61,500,90,1240,1676,4960,1676,1240,6706,4960,6706,-257.144,-46.992,-178.16,-83.744,257.143,46.992,178.161,83.744
slab_252,4216,11042,220,35139,0.18,2521,-0.92,-3.99,-2.61,750,0,843,2208,3372,2208,843,8833,3372,8833,-253.296,-42.72,-185.676,-121.584,253.297,42.72,185.675,121.583
slab_253,5524,11212,200,33386,0.18,2577,-0.41,-1.9,-1.05,500,0,1104,2242,4419,2242,1104,8969,4419,8969,-313.48,-25.304,-117.58,-64.976,313.48,25.304,117.58,64.976
slab_254,4358,12660,200,29158,0.21,2487,-0.31,-2.12,-0.88,1000,0,871,2532,3486,2532,871,10128,3486,10128,-269.232,-17.08,-117.008,-48.56,269.232,17.08,117.008,48.56
slab_255,7174,10152,200,35881,0.2,2571,-0.89,-1.74,-1.06,1000,45,1434,2030,5739,2030,1434,8121,5739,8121,-367.428,-64.916,-126.724,-77.204,367.428,64.916,126.724,77.204
slab_256,5007,9465,180,33969,0.18,2507,-0.31,-2.31,-0.97,500,90,1001,1893,4005,1893,1001,7572,4005,7572,-210.0,-14.72,-109.2,-45.68,210.0,14.72,109.2,45.68
slab_257,4611,14507,180,30621,0.2,2558,-0.91,-4.34,-2.6,1000,90,922,2901,3688,2901,922,11605,3688,11605,-302.16,-60.9,-290.272,-174.0,302.16,60.9,290.271,174.0
slab_258,5228,15315,200,35289,0.19,2447,-0.47,-4.71,-2.5,500,0,1045,3063,4182,3063,1045,12252,4182,12252,-384.104,-37.488,-377.104,-199.896,384.104,37.489,377.103,199.897
slab_259,4397,13471,180,34213,0.2,2536,-0.36,-4.81,-2.24,1000,90,879,2694,3517,2694,879,10776,3517,10776,-265.26,-21.3,-284.964,-132.66,265.26,21.3,284.964,132.66
slab_260,4320,10473,220,35069,0.19,2521,-0.45,-3.32,-1.87,500,45,864,2094,3456,2094,864,8378,3456,8378,-246.08,-19.96,-149.96,-84.96,246.08,19.96,149.96,84.96
slab_261,6592,11602,250,29045,0.19,2417,-0.65,-4.44,-2.57,500,45,1318,2320,5273,2320,1318,9281,5273,9281,-453.216,-49.672,-339.748,-196.312,453.216,49.672,339.749,196.312
slab_262,7149,11502,180,28298,0.19,2578,-0.34,-3.43,-2.33,500,90,1429,2300,5719,2300,1429,9201,5719,9201,-374.204,-28.2,-281.692,-191.88,374.204,28.2,281.691,191.88
slab_263,4509,8437,180,33058,0.21,2492,-0.56,-2.7,-1.39,750,90,901,1687,3607,1687,901,6749,3607,6749,-167.392,-21.28,-102.688,-52.816,167.392,21.28,102.688,52.816
slab_264,7671,11369,180,31368,0.2,2421,-0.77,-2.59,-1.25,500,0,1534,2273,6136,2273,1534,9095,6136,9095,-373.18,-67.088,-225.768,-108.684,373.181,67.088,225.768,108.684
slab_265,6196,12591,220,29923,0.19,2446,-0.67,-2.16,-1.27,500,45,1239,2518,4956,2518,1239,10072,4956,10072,-411.644,-52.64,-168.16,-99.296,411.643,52.64,168.16,99.296
slab_266,5837,14082,180,35943,0.21,2568,-0.84,-2.03,-1.34,750,90,1167,2816,4669,2816,1167,11265,4669,11265,-372.72,-69.12,-166.84,-110.16,372.72,69.12,166.841,110.16
slab_267,5620,10783,250,32175,0.18,2430,-0.64,-3.09,-1.7,750,0,1124,2156,4496,2156,1124,8626,4496,8626,-361.08,-39.0,-187.3,-103.08,361.08,39.0,187.3,103.08
slab_268,7326,8884,220,33120,0.19,2481,-0.56,-3.27,-1.34,1000,0,1465,1776,5860,1776,1465,7107,5860,7107,-348.424,-36.36,-212.72,-87.24,348.424,36.36,212.72,87.24
slab_269,6592,10538,200,30640,0.19,2406,-0.48,-1.91,-1.26,1000,0,1318,2107,5273,2107,1318,8430,5273,8430,-327.948,-33.28,-132.608,-87.56,327.948,33.28,132.608,87.561
slab_270,4209,10436,200,28340,0.22,2583,-0.87,-3.45,-2.25,750,0,841,2087,3367,2087,841,8348,3367,8348,-222.696,-38.4,-151.56,-98.872,222.696,38.4,151.56,98.873
