slab_id,b,h,d,E,nu,rho,sdl,ll,llred,mesh,angle,sx1,sy1,sx2,sy2,sx3,sy3,sx4,sy4,dl_load,sdl_load,ll_load,llred_load,dl_reaction,sdl_reaction,ll_reaction,llred_reaction
slab_135,4712,10573,220,34956,0.21,2548,-0.91,-3.81,-1.95,750,45,942,2114,3769,2114,942,8458,3769,8458,-273.98,-45.352,-189.828,-97.2,273.98,45.353,189.828,97.2
slab_136,7969,9787,180,28159,0.21,2534,-0.49,-1.91,-0.94,750,90,1593,1957,6375,1957,1593,7829,6375,7829,-349.008,-38.168,-148.88,-73.408,349.008,38.168,148.88,73.409
slab_137,5672,15063,250,33215,0.2,2585,-0.4,-4.76,-2.52,500,45,1134,3012,4537,3012,1134,12050,4537,12050,-541.552,-34.052,-406.676,-215.396,541.553,34.052,406.676,215.396
slab_138,6661,11704,250,33454,0.22,2408,-0.67,-1.95,-0.89,750,45,1332,2340,5328,2340,1332,9363,5328,9363,-460.496,-52.0,-152.0,-69.44,460.496,52.0,152.0,69.44
slab_139,4511,8421,180,32793,0.19,2487,-0.51,-4.55,-1.91,500,0,902,1684,3608,1684,902,6736,3608,6736,-166.72,-19.12,-172.928,-72.68,166.72,19.12,172.928,72.68
slab_140,4487,10318,200,34497,0.18,2409,-0.34,-2.97,-1.3,500,45,897,2063,3589,2063,897,8254,3589,8254,-218.776,-15.76,-137.66,-59.908,218.776,15.76,137.661,59.908
slab_141,7783,12684,180,35313,0.21,2495,-0.83,-4.39,-2.69,500,0,1556,2536,6226,2536,1556,10147,6226,10147,-434.952,-81.632,-433.652,-265.556,434.952,81.632,433.652,265.556
slab_142,5927,10503,200,33292,0.21,2440,-0.31,-2.85,-1.7,1000,45,1185,2100,4741,2100,1185,8402,4741,8402,-298.016,-19.216,-177.392,-105.8,298.016,19.216,177.392,105.8
slab_143,6117,12099,180,30165,0.2,2436,-0.84,-3.07,-1.75,750,90,1223,2419,4893,2419,1223,9679,4893,9679,-318.344,-62.144,-227.272,-129.416,318.344,62.144,227.272,129.416
slab_144,5692,15044,250,33997,0.21,2440,-0.77,-4.8,-3.27,1000,45,1138,3008,4553,3008,1138,12035,4553,12035,-512.416,-65.888,-411.012,-280.0,512.417,65.888,411.012,280.0
slab_145,7945,11182,250,32067,0.22,2566,-1.0,-3.49,-2.39,750,90,1589,2236,6356,2236,1589,8945,6356,8945,-559.156,-88.98,-309.996,-212.22,559.155,88.98,309.996,212.22
slab_146,6135,8866,180,30106,0.2,2427,-0.62,-4.36,-2.57,750,0,1227,1773,4908,1773,1227,7092,4908,7092,-232.992,-33.64,-237.184,-139.884,232.992,33.64,237.184,139.884
slab_147,7376,12838,220,29091,0.19,2424,-0.53,-2.4,-0.97,1000,0,1475,2567,5900,2567,1475,10270,5900,10270,-495.424,-50.176,-227.212,-91.904,495.424,50.176,227.212,91.904
slab_148,6972,9119,250,29917,0.2,2489,-0.94,-2.23,-1.13,1000,45,1394,1823,5577,1823,1394,7295,5577,7295,-388.064,-59.64,-141.704,-71.944,388.064,59.64,141.704,71.944
slab_149,7761,8247,250,32455,0.19,2574,-0.94,-2.81,-1.55,1000,90,1552,1649,6208,1649,1552,6597,6208,6597,-404.016,-60.196,-179.804,-99.252,404.016,60.196,179.804,99.252
slab_150,7816,10655,250,33466,0.22,2465,-0.39,-1.72,-1.14,1000,0,1563,2131,6252,2131,1563,8524,6252,8524,-503.408,-32.564,-143.168,-94.92,503.409,32.564,143.168,94.92
slab_151,5198,14916,180,34405,0.21,2405,-0.33,-3.15,-1.36,1000,0,1039,2983,4158,2983,1039,11932,4158,11932,-329.216,-25.68,-244.276,-105.6,329.216,25.68,244.277,105.6
slab_152,4667,15305,250,28721,0.2,2403,-0.98,-3.36,-2.32,750,90,933,3061,3733,3061,933,12244,3733,12244,-421.016,-70.016,-239.936,-165.824,421.016,70.016,239.936,165.824
slab_153,4620,9042,180,29914,0.22,2455,-0.77,-4.6,-2.36,500,0,924,1808,3696,1808,924,7233,3696,7233,-181.04,-32.16,-192.08,-98.32,181.04,32.16,192.08,98.32
slab_154,5040,10120,200,29324,0.21,2520,-0.78,-3.49,-2.1,500,45,1008,2024,4032,2024,1008,8096,4032,8096,-251.964,-39.868,-178.208,-106.968,251.964,39.868,178.208,106.968
slab_155,6195,15722,200,32978,0.19,2600,-0.7,-2.59,-1.69,1000,45,1239,3144,4956,3144,1239,12577,4956,12577,-496.816,-68.064,-252.224,-164.64,496.816,68.064,252.224,164.64
slab_156,6994,11380,220,28110,0.2,2564,-0.36,-2.23,-0.96,500,90,1398,2276,5595,2276,1398,9104,5595,9104,-440.724,-28.2,-177.48,-76.8,440.724,28.2,177.48,76.8
slab_157,6834,11217,250,31208,0.2,2542,-0.43,-4.06,-2.14,1000,90,1366,2243,5467,2243,1366,8973,5467,8973,-477.876,-33.052,-311.176,-164.04,477.876,33.052,311.177,164.04
slab_158,6769,12101,250,29183,0.2,2421,-0.81,-1.64,-0.76,1000,45,1353,2420,5415,2420,1353,9680,5415,9680,-486.28,-66.32,-134.36,-62.36,486.28,66.319,134.36,62.36
slab_159,6472,8715,250,31338,0.22,2592,-0.85,-2.96,-1.67,1000,0,1294,1743,5177,1743,1294,6972,5177,6972,-358.6,-48.0,-166.96,-94.16,358.6,48.0,166.96,94.16
slab_160,6273,8144,200,34266,0.21,2518,-0.81,-1.67,-0.82,500,45,1254,1628,5018,1628,1254,6515,5018,6515,-252.396,-41.416,-85.232,-41.824,252.397,41.416,85.232,41.824
slab_161,7214,12445,180,29297,0.18,2426,-0.42,-2.31,-1.31,750,45,1442,2489,5771,2489,1442,9956,5771,9956,-384.672,-37.84,-207.28,-117.44,384.672,37.84,207.28,117.44
slab_162,6504,14433,220,28904,0.2,2439,-0.6,-4.06,-2.52,500,0,1300,2886,5203,2886,1300,11546,5203,11546,-494.256,-55.92,-381.12,-236.408,494.256,55.92,381.12,236.408
slab_163,5277,9690,180,33028,0.2,2534,-0.89,-2.26,-1.44,500,45,1055,1938,4221,1938,1055,7752,4221,7752,-228.88,-45.68,-115.52,-73.52,228.88,45.68,115.52,73.52
slab_164,5508,10682,220,34883,0.18,2421,-0.55,-2.37,-1.63,1000,90,1101,2136,4406,2136,1101,8545,4406,8545,-307.372,-32.336,-139.464,-95.912,307.372,32.336,139.465,95.912
slab_165,7455,8813,200,30427,0.2,2541,-0.53,-3.41,-1.46,750,0,1491,1762,5964,1762,1491,7050,5964,7050,-327.52,-34.72,-224.0,-96.0,327.52,34.72,224.0,96.0
slab_166,5641,14776,220,29799,0.18,2548,-0.52,-2.62,-1.29,1000,90,1128,2955,4512,2955,1128,11820,4512,11820,-458.424,-43.2,-218.4,-107.52,458.424,43.2,218.4,107.52
slab_167,7351,14659,220,33753,0.21,2472,-0.93,-3.76,-1.67,1000,90,1470,2931,5880,2931,1470,11727,5880,11727,-574.956,-100.08,-405.116,-180.0,574.956,100.08,405.115,180.0
slab_168,7222,15448,220,33269,0.2,2433,-0.73,-3.95,-1.63,500,45,1444,3089,5777,3089,1444,12358,5777,12358,-585.612,-81.78,-440.88,-182.52,585.612,81.78,440.88,182.52
slab_169,6432,11305,200,29656,0.2,2594,-0.96,-3.94,-2.27,1000,45,1286,2261,5145,2261,1286,9044,5145,9044,-370.1,-69.776,-286.496,-165.14,370.1,69.775,286.496,165.14
slab_170,5600,11789,180,32480,0.2,2421,-0.85,-1.89,-1.29,750,0,1120,2357,4480,2357,1120,9431,4480,9431,-282.144,-56.04,-124.808,-85.128,282.144,56.04,124.808,85.128
slab_171,4261,15577,220,28799,0.2,2599,-0.84,-3.75,-1.78,500,45,852,3115,3408,3115,852,12461,3408,12461,-372.4,-55.84,-248.792,-117.728,372.4,55.84,248.792,117.728
slab_172,6424,12386,250,28521,0.18,2403,-0.33,-3.65,-1.68,750,90,1284,2477,5139,2477,1284,9908,5139,9908,-468.72,-26.16,-290.48,-133.76,468.72,26.16,290.48,133.76
slab_173,5197,13305,180,30793,0.21,2472,-0.65,-2.72,-1.74,500,45,1039,2661,4157,2661,1039,10644,4157,10644,-302.04,-44.832,-187.96,-120.448,302.041,44.832,187.961,120.448
slab_174,7256,8295,220,29447,0.21,2482,-0.64,-1.83,-1.07,1000,0,1451,1659,5804,1659,1451,6636,5804,6636,-322.444,-38.604,-110.072,-64.384,322.444,38.604,110.072,64.384
slab_175,7244,9995,220,29127,0.19,2461,-0.37,-3.73,-1.87,1000,90,1448,1999,5795,1999,1448,7996,5795,7996,-384.64,-26.72,-270.0,-135.36,384.64,26.72,270.0,135.36
slab_176,6578,8783,220,32040,0.19,2598,-0.31,-4.08,-2.85,500,0,1315,1756,5262,1756,1315,7026,5262,7026,-323.904,-17.792,-235.572,-164.464,323.904,17.792,235.572,164.464
slab_177,7305,14953,250,35748,0.18,2447,-0.32,-3.41,-1.65,750,90,1461,2990,5844,2990,1461,11962,5844,11962,-655.32,-35.2,-372.76,-180.0,655.32,35.2,372.76,180.0
slab_178,4459,11140,250,28186,0.22,2445,-0.9,-2.12,-1.17,500,90,891,2228,3567,2228,891,8912,3567,8912,-297.84,-44.88,-105.28,-57.92,297.84,44.88,105.28,57.92
slab_179,6217,8028,180,31375,0.21,2455,-0.92,-4.47,-2.8,500,90,1243,1605,4973,1605,1243,6422,4973,6422,-216.168,-45.984,-223.056,-139.704,216.168,45.984,223.056,139.704
slab_180,7602,9603,250,35630,0.2,2481,-0.89,-2.39,-0.99,1000,0,1520,1920,6081,1920,1520,7682,6081,7682,-444.24,-64.944,-174.42,-72.36,444.24,64.943,174.42,72.36
slab_181,6403,11296,250,30706,0.19,2466,-0.76,-4.69,-2.48,500,45,1280,2259,5122,2259,1280,9036,5122,9036,-437.268,-54.816,-339.148,-179.5,437.268,54.816,339.147,179.5
slab_182,6914,14207,250,31711,0.18,2454,-0.53,-4.35,-2.43,500,90,1382,2841,5531,2841,1382,11365,5531,11365,-591.456,-52.2,-426.6,-239.312,591.456,52.2,426.6,239.312
slab_183,5533,10842,250,31734,0.22,2454,-0.72,-4.42,-3.08,500,45,1106,2168,4426,2168,1106,8673,4426,8673,-361.26,-43.416,-264.848,-184.752,361.261,43.416,264.848,184.752
slab_184,5181,15344,200,32243,0.19,2421,-0.77,-1.6,-0.82,500,90,1036,3068,4144,3068,1036,12275,4144,12275,-377.94,-60.652,-127.376,-65.008,377.94,60.652,127.376,65.008
slab_185,6775,11733,180,30242,0.19,2580,-0.49,-3.02,-1.44,750,45,1355,2346,5420,2346,1355,9386,5420,9386,-362.16,-38.88,-240.0,-114.56,362.16,38.88,240.0,114.56
slab_186,6039,10143,200,35793,0.21,2421,-0.62,-1.84,-0.89,1000,0,1207,2028,4831,2028,1207,8114,4831,8114,-290.944,-37.904,-112.712,-54.496,290.944,37.904,112.712,54.496
slab_187,6686,14100,250,34881,0.21,2569,-0.74,-3.8,-1.57,1000,90,1337,2820,5348,2820,1337,11280,5348,11280,-594.12,-69.84,-358.08,-148.08,594.12,69.84,358.08,148.08
slab_188,7776,14382,250,29230,0.21,2490,-0.73,-2.45,-1.08,1000,90,1555,2876,6220,2876,1555,11505,6220,11505,-683.0,-81.54,-274.08,-120.8,683.0,81.54,274.08,120.8
slab_189,4192,15826,220,31913,0.19,2482,-0.84,-3.37,-1.79,1000,0,838,3165,3353,3165,838,12660,3353,12660,-355.404,-55.64,-223.6,-118.72,355.403,55.64,223.6,118.72
slab_190,7579,10018,180,28039,0.19,2449,-0.89,-2.29,-1.15,500,45,1515,2003,6063,2003,1515,8014,6063,8014,-327.944,-67.944,-173.44,-86.88,327.944,67.944,173.44,86.88
slab_191,5871,10015,220,34470,0.19,2448,-0.54,-4.27,-2.89,750,45,1174,2003,4696,2003,1174,8012,4696,8012,-310.612,-31.62,-251.04,-169.92,310.612,31.62,251.04,169.92
slab_192,7961,9045,200,33662,0.21,2417,-0.62,-1.77,-0.95,1000,0,1592,1809,6368,1809,1592,7236,6368,7236,-341.44,-44.72,-127.44,-68.36,341.44,44.72,127.44,68.36
slab_193,5464,15392,250,33378,0.19,2448,-0.62,-4.11,-2.4,750,90,1092,3078,4371,3078,1092,12313,4371,12313,-504.86,-52.12,-345.804,-201.964,504.859,52.12,345.804,201.964
slab_194,7821,9292,220,30235,0.2,2552,-0.63,-4.31,-2.35,750,0,1564,1858,6256,1858,1564,7433,6256,7433,-400.292,-45.784,-313.156,-170.716,400.292,45.784,313.155,170.717
slab_195,7823,14782,250,29685,0.21,2557,-0.8,-4.78,-2.05,750,0,1564,2956,6258,2956,1564,11825,6258,11825,-725.164,-92.4,-552.652,-237.108,725.164,92.4,552.652,237.108
slab_196,5861,8236,220,34636,0.2,2545,-0.52,-4.92,-2.53,1000,0,1172,1647,4688,1647,1172,6588,4688,6588,-265.176,-25.088,-237.448,-122.088,265.176,25.088,237.448,122.088
slab_197,5953,8009,180,29786,0.21,2539,-0.45,-2.04,-1.06,500,90,1190,1601,4762,1601,1190,6407,4762,6407,-213.856,-21.296,-97.008,-50.576,213.856,21.296,97.008,50.576
slab_198,5258,10217,250,33421,0.21,2466,-0.78,-3.23,-2.09,1000,90,1051,2043,4206,2043,1051,8173,4206,8173,-324.872,-42.0,-173.568,-112.296,324.872,42.0,173.568,112.296
slab_199,6392,14415,220,33766,0.2,2553,-0.76,-2.64,-1.38,750,0,1278,2883,5113,2883,1278,11532,5113,11532,-507.692,-70.344,-243.2,-127.2,507.692,70.344,243.2,127.2
slab_200,4434,12639,180,28323,0.19,2427,-0.33,-1.83,-1.13,500,0,886,2527,3547,2527,886,10111,3547,10111,-240.0,-18.08,-102.272,-63.2,240.0,18.08,102.272,63.2
slab_201,5870,9486,250,29824,0.19,2412,-0.5,-3.19,-1.83,1000,0,1174,1897,4696,1897,1174,7588,4696,7588,-329.344,-27.84,-177.6,-101.92,329.344,27.84,177.6,101.92
slab_202,5141,14219,200,28452,0.18,2536,-0.4,-3.3,-2.05,1000,0,1028,2843,4112,2843,1028,11375,4112,11375,-363.712,-29.28,-241.2,-149.952,363.712,29.28,241.2,149.952
slab_203,4531,10745,250,32099,0.19,2470,-0.97,-3.13,-1.48,1000,45,906,2149,3624,2149,906,8596,3624,8596,-294.972,-47.172,-152.408,-72.06,294.972,47.172,152.408,72.06
slab_204,5446,10002,220,34774,0.21,2540,-0.96,-1.94,-1.2,500,45,1089,2000,4356,2000,1089,8001,4356,8001,-298.604,-52.404,-105.508,-65.42,298.604,52.404,105.508,65.42
slab_205,7918,12959,200,29939,0.18,2435,-0.38,-2.6,-1.38,500,0,1583,2591,6334,2591,1583,10367,6334,10367,-490.336,-38.56,-266.464,-141.728,490.336,38.56,266.464,141.728
slab_206,6210,14330,180,29395,0.21,2467,-0.43,-3.56,-2.12,1000,0,1242,2866,4968,2866,1242,11464,4968,11464,-387.6,-38.4,-316.8,-188.656,387.6,38.4,316.8,188.656
slab_207,6801,11829,200,30599,0.2,2511,-0.8,-2.18,-1.25,1000,90,1360,2365,5440,2365,1360,9463,5440,9463,-396.412,-64.44,-175.48,-100.6,396.413,64.44,175.48,100.6
slab_208,5022,10315,200,32864,0.18,2483,-0.92,-1.58,-0.83,1000,45,1004,2063,4017,2063,1004,8252,4017,8252,-252.372,-47.568,-81.8,-42.96,252.372,47.568,81.801,42.96
slab_209,7083,13027,250,33467,0.19,2462,-0.72,-3.12,-1.3,500,45,1416,2605,5666,2605,1416,10421,5666,10421,-556.94,-66.96,-288.0,-120.24,556.94,66.96,288.0,120.24
slab_210,5727,9794,180,34649,0.22,2448,-0.3,-4.62,-2.75,500,45,1145,1958,4581,1958,1145,7835,4581,7835,-242.556,-16.8,-259.312,-154.18,242.557,16.8,259.312,154.179
slab_211,6151,11921,250,35216,0.2,2430,-0.56,-4.62,-2.88,500,90,1230,2384,4920,2384,1230,9536,4920,9536,-437.14,-41.0,-338.8,-211.02,437.139,41.0,338.8,211.02
slab_212,5696,9350,200,33201,0.19,2463,-0.69,-1.96,-0.91,1000,0,1139,1870,4556,1870,1139,7480,4556,7480,-257.36,-36.8,-104.32,-48.48,257.36,36.8,104.32,48.48
slab_213,7314,9393,180,28196,0.18,2468,-0.8,-3.74,-2.34,500,45,1462,1878,5851,1878,1462,7514,5851,7514,-299.456,-55.2,-256.8,-160.8,299.456,55.2,256.8,160.8
slab_214,5163,8430,220,32623,0.18,2426,-0.63,-4.57,-2.69,1000,90,1032,1686,4130,1686,1032,6744,4130,6744,-227.92,-27.52,-198.88,-117.12,227.92,27.52,198.88,117.12
slab_215,7677,9556,250,32435,0.19,2513,-0.49,-4.27,-2.36,500,45,1535,1911,6141,1911,1535,7644,6141,7644,-452.216,-35.68,-313.436,-173.12,452.215,35.68,313.436,173.12
slab_216,6271,8008,200,30508,0.18,2411,-0.75,-3.45,-2.38,1000,0,1254,1601,5016,1601,1254,6406,5016,6406,-237.568,-37.6,-173.296,-119.568,237.568,37.6,173.296,119.568
slab_217,6287,14162,200,28257,0.21,2586,-0.42,-3.95,-2.27,500,0,1257,2832,5029,2832,1257,11329,5029,11329,-451.76,-37.456,-351.908,-202.088,451.76,37.456,351.907,202.088
slab_218,7115,12328,200,28827,0.19,2540,-0.3,-1.88,-1.07,750,90,1423,2465,5692,2465,1423,9862,5692,9862,-437.12,-26.16,-164.72,-93.84,437.12,26.16,164.72,93.84
slab_219,6894,11495,180,28850,0.19,2422,-0.36,-4.68,-3.24,500,45,1378,2299,5515,2299,1378,9196,5515,9196,-338.88,-28.2,-370.8,-256.372,338.88,28.2,370.8,256.372
slab_220,6911,8371,250,29021,0.19,2462,-0.39,-2.94,-1.79,500,0,1382,1674,5528,1674,1382,6696,5528,6696,-349.08,-22.94,-170.42,-103.32,349.081,22.939,170.42,103.32
slab_221,7026,13151,250,33262,0.19,2547,-0.66,-2.58,-1.75,500,45,1405,2630,5620,2630,1405,10520,5620,10520,-577.68,-60.96,-238.232,-161.76,577.68,60.96,238.232,161.76
slab_222,4377,9222,250,29416,0.18,2442,-0.99,-3.38,-2.23,1000,45,875,1844,3501,1844,875,7377,3501,7377,-241.76,-40.0,-136.428,-90.008,241.761,40.0,136.428,90.008
slab_223,6863,13217,180,33841,0.21,2513,-0.68,-3.49,-2.38,1000,90,1372,2643,5490,2643,1372,10573,5490,10573,-402.536,-61.736,-316.524,-216.0,402.536,61.736,316.524,216.0
slab_224,5616,15571,180,34347,0.19,2421,-0.57,-4.25,-2.93,500,0,1123,3114,4492,3114,1123,12456,4492,12456,-374.004,-50.132,-371.692,-256.132,374.004,50.132,371.692,256.132
slab_225,7340,11851,180,28567,0.19,2463,-0.86,-2.6,-1.23,500,45,1468,2370,5872,2370,1468,9480,5872,9480,-378.0,-75.0,-226.5,-106.5,378.0,75.0,226.5,106.5
slab_226,6703,15068,180,28051,0.21,2581,-0.46,-4.95,-3.4,1000,45,1340,3013,5362,3013,1340,12054,5362,12054,-460.42,-46.624,-499.976,-343.312,460.42,46.624,499.976,343.312
slab_227,7943,11329,200,28932,0.2,2577,-0.32,-3.0,-1.32,1000,45,1588,2265,6354,2265,1588,9063,6354,9063,-455.0,-28.872,-269.952,-118.74,455.0,28.872,269.952,118.739
slab_228,6714,9476,200,34432,0.21,2528,-0.74,-2.66,-1.23,1000,45,1342,1895,5371,1895,1342,7580,5371,7580,-315.576,-47.08,-169.28,-78.36,315.576,47.08,169.28,78.36
slab_229,4431,14929,180,29803,0.21,2543,-0.72,-3.93,-1.69,750,45,886,2985,3544,2985,886,11943,3544,11943,-297.12,-47.68,-259.84,-111.952,297.12,47.68,259.84,111.952
slab_230,6365,9954,250,34845,0.19,2533,-0.69,-3.51,-1.78,750,0,1273,1990,5092,1990,1273,7963,5092,7963,-393.6,-43.76,-222.4,-112.68,393.6,43.76,222.4,112.68
slab_231,6628,10896,180,29418,0.22,2563,-0.96,-2.26,-1.12,750,45,1325,2179,5302,2179,1325,8716,5302,8716,-326.912,-69.512,-163.2,-81.0,326.911,69.511,163.2,81.0
slab_232,7973,12024,250,34310,0.19,2404,-0.59,-3.25,-2.24,750,45,1594,2404,6378,2404,1594,9619,6378,9619,-565.24,-56.808,-311.768,-214.768,565.24,56.808,311.768,214.768
slab_233,7331,11435,250,28083,0.21,2543,-0.6,-1.76,-1.19,750,0,1466,2287,5864,2287,1466,9148,5864,9148,-522.704,-50.16,-147.328,-100.0,522.704,50.16,147.327,100.0
slab_234,7644,14435,220,31928,0.22,2455,-0.74,-2.42,-1.26,750,45,1528,2887,6115,2887,1528,11548,6115,11548,-584.728,-81.768,-266.94,-139.12,584.727,81.768,266.94,139.12
slab_235,7816,9879,250,29304,0.2,2522,-0.47,-2.44,-1.46,750,45,1563,1975,6252,1975,1563,7903,6252,7903,-477.628,-36.128,-188.384,-112.664,477.628,36.128,188.384,112.664
slab_236,6164,13956,220,29321,0.2,2543,-0.46,-3.01,-1.54,750,90,1232,2791,4931,2791,1232,11164,4931,11164,-472.072,-39.28,-258.824,-132.584,472.072,39.28,258.824,132.584
slab_237,5261,8546,250,35842,0.2,2423,-0.86,-4.65,-2.53,500,45,1052,1709,4208,1709,1052,6836,4208,6836,-267.128,-38.428,-208.896,-113.724,267.128,38.428,208.896,113.724
slab_238,5583,15816,250,28393,0.19,2430,-0.48,-1.8,-1.11,750,90,1116,3163,4466,3163,1116,12652,4466,12652,-526.304,-42.452,-158.912,-98.144,526.304,42.452,158.911,98.144
slab_239,6965,14526,250,29404,0.19,2559,-0.43,-2.8,-1.96,750,0,1393,2905,5572,2905,1393,11620,5572,11620,-635.2,-43.2,-283.2,-198.4,635.2,43.2,283.2,198.4
slab_240,6614,12309,220,35195,0.19,2439,-0.9,-3.94,-1.94,500,0,1322,2461,5291,2461,1322,9847,5291,9847,-428.34,-73.4,-321.2,-157.48,428.341,73.4,321.2,157.48
slab_241,7193,13899,180,33199,0.22,2416,-0.84,-4.55,-2.33,1000,90,1438,2779,5754,2779,1438,11119,5754,11119,-426.508,-84.0,-454.92,-232.92,426.508,84.0,454.92,232.92
slab_242,7851,10155,250,33623,0.21,2439,-0.76,-3.58,-2.3,750,45,1570,2031,6280,2031,1570,8124,6280,8124,-476.82,-60.66,-285.48,-183.48,476.82,60.66,285.48,183.48
slab_243,4661,8873,250,30180,0.22,2486,-0.75,-2.87,-1.26,500,45,932,1774,3728,1774,932,7098,3728,7098,-252.184,-30.96,-118.664,-52.04,252.184,30.96,118.665,52.04
slab_244,7686,8683,200,28049,0.19,2555,-0.71,-1.6,-0.82,750,90,1537,1736,6148,1736,1537,6946,6148,6946,-334.536,-47.532,-106.876,-54.764,334.536,47.532,106.876,54.764
slab_245,5776,11344,220,33560,0.21,2594,-0.68,-4.68,-3.14,500,0,1155,2268,4620,2268,1155,9075,4620,9075,-366.796,-44.664,-306.808,-205.64,366.796,44.664,306.808,205.64
slab_246,5003,14850,220,34621,0.21,2596,-0.61,-2.41,-1.63,500,0,1000,2970,4002,2970,1000,11880,4002,11880,-415.92,-45.0,-179.16,-121.32,415.92,45.0,179.16,121.32
slab_247,6866,11353,220,28247,0.21,2572,-0.42,-1.61,-0.86,1000,0,1373,2270,5492,2270,1373,9082,5492,9082,-432.62,-32.68,-125.532,-67.04,432.62,32.68,125.532,67.04
slab_248,5596,11266,220,32279,0.2,2552,-0.39,-4.11,-1.85,500,45,1119,2253,4476,2253,1119,9012,4476,9012,-347.416,-24.784,-259.136,-116.552,347.417,24.784,259.136,116.552
slab_249,6851,12924,180,33147,0.2,2502,-0.9,-2.43,-1.3,750,45,1370,2584,5480,2584,1370,10339,5480,10339,-391.088,-79.96,-215.088,-115.16,391.088,79.96,215.088,115.16
slab_250,4775,13420,250,28285,0.19,2400,-0.57,-4.12,-2.08,500,90,955,2684,3820,2684,955,10736,3820,10736,-377.16,-36.16,-264.04,-133.52,377.16,36.16,264.04,133.52
slab_251,5946,10670,200,29181,0.22,2502,-0.38,-4.63,-2.41,500,0,1189,2134,4756,2134,1189,8536,4756,8536,-311.864,-24.264,-293.616,-153.0,311.864,24.264,293.616,153.001
slab_252,4867,15009,250,33222,0.19,2462,-0.75,-3.81,-2.02,500,90,973,3001,3893,3001,973,12007,3893,12007,-440.88,-54.52,-278.64,-147.492,440.88,54.52,278.64,147.492
slab_253,6201,14480,180,33591,0.19,2573,-0.65,-2.85,-1.55,750,45,1240,2896,4960,2896,1240,11584,4960,11584,-408.0,-58.56,-256.0,-139.28,408.0,58.56,256.0,139.28
slab_254,6534,9269,200,31904,0.19,2475,-0.33,-2.4,-1.35,1000,45,1306,1853,5227,1853,1306,7415,5227,7415,-294.04,-20.0,-145.28,-81.76,294.04,20.0,145.28,81.76
slab_255,5810,15099,180,31953,0.18,2426,-0.63,-4.42,-2.64,500,45,1162,3019,4648,3019,1162,12079,4648,12079,-375.748,-54.972,-387.528,-231.78,375.748,54.972,387.528,231.78
slab_256,5998,15708,250,30642,0.22,2448,-0.89,-1.67,-0.93,1000,45,1199,3141,4798,3141,1199,12566,4798,12566,-565.692,-83.936,-157.376,-87.488,565.693,83.936,157.376,87.488
slab_257,6416,15853,250,30224,0.2,2483,-0.79,-4.78,-3.18,750,45,1283,3170,5132,3170,1283,12682,5132,12682,-619.448,-80.36,-486.16,-323.24,619.448,80.36,486.16,323.24
slab_258,4919,13821,220,35800,0.2,2409,-0.97,-4.81,-2.33,1000,90,983,2764,3935,2764,983,11056,3935,11056,-353.42,-66.0,-326.98,-158.4,353.42,66.0,326.98,158.4
slab_259,5932,10937,250,29512,0.18,2472,-0.58,-4.1,-2.7,750,0,1186,2187,4745,2187,1186,8749,4745,8749,-393.368,-37.62,-266.016,-175.08,393.368,37.62,266.017,175.08
slab_260,6335,10614,200,29190,0.19,2446,-0.72,-2.54,-1.28,1000,45,1267,2122,5068,2122,1267,8491,5068,8491,-322.74,-48.512,-170.832,-86.0,322.741,48.512,170.832,86.0
slab_261,4176,12390,200,32544,0.18,2408,-0.67,-1.78,-0.97,500,45,835,2478,3340,2478,835,9912,3340,9912,-244.2,-35.0,-92.0,-50.0,244.2,35.0,92.0,50.0
slab_262,7547,11760,200,28310,0.19,2515,-0.64,-2.59,-1.47,500,0,1509,2352,6037,2352,1509,9408,6037,9408,-438.2,-56.4,-230.0,-130.0,438.2,56.4,230.0,130.0
slab_263,4084,11915,200,29450,0.18,2548,-0.48,-3.83,-1.63,750,45,816,2383,3267,2383,816,9532,3267,9532,-243.32,-23.424,-186.328,-79.384,243.32,23.424,186.329,79.384
slab_264,4612,12930,200,30564,0.22,2584,-0.56,-3.13,-1.43,750,90,922,2586,3689,2586,922,10344,3689,10344,-302.32,-33.504,-186.648,-85.216,302.32,33.504,186.648,85.216
slab_265,6067,13709,180,32331,0.22,2496,-0.46,-1.96,-1.08,1000,90,1213,2741,4853,2741,1213,10967,4853,10967,-366.48,-38.4,-163.152,-89.952,366.48,38.4,163.152,89.952
slab_266,4219,13176,180,30827,0.21,2556,-0.63,-4.61,-2.49,500,90,843,2635,3375,2635,843,10540,3375,10540,-250.72,-35.04,-256.224,-138.392,250.72,35.04,256.224,138.392
slab_267,7627,8273,200,31919,0.18,2584,-0.9,-2.05,-1.12,750,0,1525,1654,6101,1654,1525,6618,6101,6618,-319.972,-56.672,-129.544,-70.756,319.972,56.672,129.544,70.756
slab_268,7786,12960,180,34844,0.2,2404,-0.44,-4.69,-1.89,750,0,1557,2592,6228,2592,1557,10368,6228,10368,-428.496,-44.432,-473.16,-190.584,428.496,44.432,473.16,190.584
slab_269,4234,12904,220,31146,0.19,2593,-0.82,-2.7,-1.42,500,90,846,2580,3387,2580,846,10323,3387,10323,-305.904,-44.64,-147.392,-77.92,305.905,44.64,147.392,77.92
slab_270,6491,10488,220,33110,0.21,2508,-0.56,-3.98,-1.98,500,90,1298,2097,5192,2097,1298,8390,5192,8390,-368.5,-38.056,-270.784,-135.036,368.5,38.056,270.784,135.036
